,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE_x,PE1,PB_x,isOpen,vwap,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio,CurrentAssetsTRate,CurrentRatio,DAVOL10,DAVOL20,DAVOL5,DDNBT,DDNCR,DDNSR,DebtEquityRatio,DebtsAssetRatio,DHILO,DilutedEPS,DVRAT,EBITToTOR,EGRO,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,EquityFixedAssetRatio,EquityToAsset,EquityTRate,ETOP,ETP5,FinancialExpenseRate,FinancingCashGrowRate,FixAssetRatio,FixedAssetsTRate,GrossIncomeRatio,HBETA,HSIGMA,IntangibleAssetRatio,InventoryTDays,InventoryTRate,InvestCashGrowRate,LCAP,LFLO,LongDebtToAsset,LongDebtToWorkingCapital,LongTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,MAWVAD,MFI,MLEV,NetAssetGrowRate,NetProfitGrowRate,NetProfitRatio,NOCFToOperatingNI,NonCurrentAssetsRatio,NPParentCompanyGrowRate,NPToTOR,OperatingExpenseRate,OperatingProfitGrowRate,OperatingProfitRatio,OperatingProfitToTOR,OperatingRevenueGrowRate,OperCashGrowRate,OperCashInToCurrentLiability,PB_y,PCF,PE_y,PS,PSY,QuickRatio,REVS10,REVS20,REVS5,ROA,ROA5,ROE,ROE5,RSI,RSTR12,RSTR24,SalesCostRatio,SaleServiceCashToOR,SUE,TaxRatio,TOBT,TotalAssetGrowRate,TotalAssetsTRate,TotalProfitCostRatio,TotalProfitGrowRate,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,WVAD,REC,DAREC,GREC,FY12P,DAREV,GREV,SFY12P,DASREV,GSREV,FEARNG,FSALESG,TA2EV,CFO2EV,ACCA,DEGM,SUOI,EARNMOM,FiftyTwoWeekHigh,Volatility,Skewness,ILLIQUIDITY,BackwardADJ,MACD,ADTM,ATR14,ATR6,BIAS10,BIAS20,BIAS5,BIAS60,BollDown,BollUp,CCI10,CCI20,CCI5,CCI88,KDJ_K,KDJ_D,KDJ_J,ROC6,ROC20,SBM,STM,UpRVI,DownRVI,RVI,SRMI,ChandeSD,ChandeSU,CMO,DBCD,ARC,OBV,OBV6,OBV20,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,KlingerOscillator,MoneyFlow20,AD,AD20,AD6,CoppockCurve,ASI,ChaikinOscillator,ChaikinVolatility,EMV14,EMV6,plusDI,minusDI,ADX,ADXR,Aroon,AroonDown,AroonUp,DEA,DIFF,DDI,DIZ,DIF,MTM,MTMMA,PVT,PVT6,PVT12,TRIX5,TRIX10,UOS,MA10RegressCoeff12,MA10RegressCoeff6,PLRC6,PLRC12,SwingIndex,Ulcer10,Ulcer5,Hurst,ACD6,ACD20,EMA12,EMA26,APBMA,BBI,BBIC,TEMA10,TEMA5,MA10Close,AR,BR,ARBR,CR20,MassIndex,BearPower,BullPower,Elder,NVI,PVI,RC12,RC24,JDQS20
0,600309.XSHG,600309,万华化学,XSHG,2018-08-01,50.96,50.96,51.2,53.36,51.18,52.15,47900690,2516601127,57516,0.0175,0.8839982748,142578767520,142578767520,0.0234,10.7821,10.2576,4.7351,1,52.538,57.943,6.213,0.039,69.1722,5.2044,24.9441,1.2038,0.0,0.2929,0.1309,1.0511,0.0288,0.0279,0.3691,2.3689,0.9181,-0.0031,-0.0027,-0.0057,,0.2032,3.0526,1.113,0.4922,0.0404,,-0.0745,0.3492,0.3764,51.4531,41.1481,50.2111,51.7318,45.8112,5.0841,0.9541,0.5078,1.9136,0.1103,0.0966,0.0153,-6.2287,0.5322,1.6735,0.4028,0.8016,0.0264,0.0404,73.4454,4.9016,-0.8809,25.6832,25.6832,0.0769,-2.7351,0.0901,51.933,40.7569,49.904,51.686,44.7682,125.9551,63.3101,1.043,0.3895,0.803,0.2678,0.9493,0.6309,0.8437,0.2678,0.0261,0.7997,0.3386,0.3386,0.3969,2.0728,0.6286,4.7351,8.2852,10.7821,2.427,0.5,0.6474,0.9803,1.1745,0.9947,0.2468,0.1119,0.5345,0.3954,53.9695,0.4458,1.2408,0.5972,1.2453,10.3336,0.0106,1.3375,0.1351,0.8932,0.494,0.7843,0.0154,0.0185,0.0158,0.0164,0.0128,0.0193,186.4454,1.9894,0.188,24,0.0956,0.0567,-8,0.4588,0.0661,60,0.2244,0.2314,0.4251,0.1074,0.0217,0.041,9.2107,8,0.95,0.3035,-0.7847,0.0112,35.1105,-0.296,0.5695,2.2447,2.1573,0.4178,4.5006,0.8977,16.4889,43.477,56.331,11.8495,54.9101,49.7312,122.9608,37.3455,43.2097,25.6172,-1.4178,17.455,10.4,24.16,0.8385,0.8404,49.9434,-0.0197,8.01,15.76,32.6041,0.0655,1.1872,442450133.0,410765545.333,385999537.25,2162.3856,1908.9691,712.0472,447.9146,-637138.84,-1932581.3523,40408671.6018,41045607.4946,42978188.8469,38472628.1065,-2590885.0246,5.3636,1.6189,-2.7559,-5.3628,9791080.1715,13129772.4349,0.3266,43285426198.7,397.9977,414.2614,423.6044,22.4623,-74.9758,-17.9078,-11.4283,2.3602,-1.4774,25.2873,13.3099,36.7028,27.3556,68.0,4.0,72.0,1.9364,1.7884,0.3006,0.6503,0.3497,-1.05,4.058,32.8444,32.3125,32.3807,0.0014,0.0063,39.8121,0.4856,0.076,-0.1869,-0.0698,6.7993,3.0171,3.0461,1.123,-2.49,7.4,51.232,49.4436,0.7892,51.1206,0.9803,51.8938,51.5983,0.9958,133.0749,132.9703,0.1046,185.8507,25.4063,0.0685,2.2485,0.0418,103.4032,125.8324,1.0203,1.2089,0.7
1,600309.XSHG,600309,万华化学,XSHG,2018-08-02,52.15,52.15,51.7,51.97,49.75,51.01,47038807,2392796288,58489,0.0172,0.8839982748,139461992928,139461992928,-0.0219,10.5464,10.0333,4.6316,1,50.869,57.943,6.213,0.039,69.1722,5.2044,24.9441,1.2038,0.0,0.2929,0.1309,1.1388,0.0294,0.0279,0.3691,2.3689,0.9181,-0.0035,-0.0027,-0.0048,,0.2152,3.0279,1.113,0.4922,0.041,,-0.0544,0.3492,0.3764,51.3726,41.3111,50.2872,51.4912,45.9816,5.0841,0.9541,0.5078,1.9136,0.1128,0.0966,0.0153,-6.2287,0.5322,1.6735,0.4028,0.8221,0.0264,0.0404,73.4454,4.9016,-0.8809,25.6611,25.6611,0.0769,-2.7351,0.0901,51.897,40.9143,50.203,51.296,45.0224,129.4013,54.6372,1.044,0.3895,0.803,0.2678,0.9493,0.6309,0.8437,0.2678,0.0261,0.7997,0.3386,0.3386,0.3969,2.0728,0.6286,4.6316,8.1041,10.5464,2.3739,0.4167,0.6474,0.993,1.1328,0.9632,0.2468,0.1119,0.5345,0.3954,45.9683,0.4286,1.2549,0.5972,1.2453,10.3336,0.0106,1.35,0.1351,0.8932,0.494,0.7843,0.015,0.0185,0.0158,0.0164,0.0137,0.0194,136.5573,1.9556,0.1692,26,0.0994,0.0748,-8,0.4672,0.061,60,0.2446,0.2264,0.4335,0.1096,0.0217,0.041,9.2107,8,0.9004,0.3035,-1.0377,0.0113,35.1105,-0.477,0.5504,2.2558,2.1978,-1.7092,1.6075,-0.5575,13.2992,44.1876,56.2184,-101.0555,19.8854,-113.6475,103.3866,29.5312,37.4923,13.6091,-2.7084,13.28,10.4,23.13,0.7267,0.858,45.8573,-0.007,9.15,15.13,24.6293,0.0332,1.1908,395411326.0,411556732.0,392466339.65,2180.1298,1918.7479,713.203,459.5424,-771978.5098,-1311337.1891,41614150.7651,41967638.1877,43278975.3768,41328021.071,-1078717.3586,4.6973,1.3537,-13.7349,6.831,8588140.3474,13143147.087,0.0066,43631305509.6,404.3543,419.2882,418.3646,17.1531,-65.2644,-15.6616,-14.0232,0.7439,-2.1373,21.8078,19.9308,32.4087,27.3364,44.0,24.0,68.0,1.8768,1.6383,0.036,0.518,0.482,-0.36,3.388,31.8161,32.1691,32.355,0.0004,0.0057,41.5434,0.388,-0.0427,-0.1771,-0.1085,-7.5322,3.125,3.1864,1.0915,-1.71,4.57,51.1979,49.5596,0.754,51.0474,1.0007,51.4777,51.1343,1.0174,133.4926,127.972,5.5206,166.9657,25.2971,-1.347,0.873,0.0435,101.1428,125.8324,0.9795,1.1231,0.6
2,600309.XSHG,600309,万华化学,XSHG,2018-08-03,51.01,51.01,50.9,51.24,48.44,48.51,40224653,1991923881,56194,0.0147,0.8839982748,132626960928,132626960928,-0.049,10.0295,9.5416,4.4046,1,49.52,57.943,6.213,0.039,69.1722,5.2044,24.9441,1.2038,0.0,0.2929,0.1309,1.0526,0.0309,0.0279,0.3691,2.3689,0.9181,-0.0035,-0.0026,-0.0044,,0.2401,3.0899,1.113,0.4922,0.0417,,-0.0649,0.3492,0.3764,50.8521,41.4301,50.118,50.4975,46.0645,5.0841,0.9541,0.5078,1.9136,0.1186,0.0966,0.0153,-6.2287,0.5322,1.6735,0.4028,0.8713,0.0266,0.0404,73.4454,4.9016,-0.8809,25.6108,25.6108,0.0769,-2.7351,0.0901,51.658,41.0669,50.429,50.848,45.2428,130.6117,47.7927,1.0463,0.3895,0.803,0.2678,0.9493,0.6309,0.8437,0.2678,0.0261,0.7997,0.3386,0.3386,0.3969,2.0728,0.6286,4.4046,7.7069,10.0295,2.2576,0.3333,0.6474,0.953,1.1028,0.9559,0.2468,0.1119,0.5345,0.3954,33.9932,0.3717,1.138,0.5972,1.2453,10.3336,0.0106,1.3546,0.1351,0.8932,0.494,0.7843,0.0149,0.0184,0.0158,0.0165,0.014,0.0193,109.726,1.9558,0.1684,28,0.105,0.0795,-8,0.4916,0.0676,60,0.2505,0.2273,0.4532,0.1145,0.0217,0.041,9.2107,8,0.7917,0.3012,-1.0474,0.0118,35.1105,-0.919,0.4355,2.2947,2.2982,-6.0939,-3.8054,-4.598,7.2215,45.0954,55.7626,-184.04,-29.7286,-148.6082,82.3502,14.8813,28.2334,-11.8228,-8.4026,10.2751,12.86,22.78,0.6298,0.9343,40.266,-0.047,10.61,15.13,17.5602,-0.6675,1.1938,355186673.0,399740869.667,398775991.35,2197.4796,1940.0258,703.6548,459.4704,-888231.3387,-1353242.6544,41361514.8078,41699486.6204,43052729.2748,40960231.714,-930022.6314,1.8239,1.3426,-34.6975,13.5724,8550579.8798,13085102.8845,-0.4803,43975799888.9,366.1409,423.4522,403.3017,11.0437,-129.4513,-25.4778,-2.3225,-0.2832,-2.9331,18.5797,24.5923,29.9445,28.2416,44.0,20.0,64.0,1.7619,1.3024,-0.1524,0.4238,0.5762,-2.39,2.458,29.8447,31.6375,32.0546,-0.0022,0.0047,37.4777,0.2869,-0.0878,-0.3374,-0.1849,-63.101,3.9966,3.914,0.779,-5.51,3.1,50.7843,49.4819,0.878,50.6015,1.0431,50.0629,49.1906,1.0649,129.9706,125.712,4.2586,149.8274,25.2722,-2.2874,0.5126,0.0577,96.1858,125.8324,0.9118,1.0891,0.5455
3,600309.XSHG,600309,万华化学,XSHG,2018-08-06,48.51,48.51,48.0,48.45,46.5,47.05,38268858,1809724383,45855,0.014,0.8839982748,128635302240,128635302240,-0.0301,9.7276,9.2544,4.272,1,47.29,57.943,6.213,0.039,69.1722,5.2044,24.9441,1.2038,0.0,0.2929,0.1309,1.063,0.0319,0.0279,0.3691,2.3689,0.9181,-0.0039,-0.0026,-0.0038,,0.2469,3.1091,1.113,0.4922,0.0411,,-0.0605,0.3492,0.3764,50.1608,41.523,49.8258,49.3483,46.0968,5.0841,0.9541,0.5078,1.9136,0.1223,0.0966,0.0153,-6.2287,0.5322,1.6735,0.4028,0.9063,0.0267,0.0404,73.4454,4.9016,-0.8809,25.5802,25.5802,0.0769,-2.7351,0.0901,51.033,41.1923,50.492,49.936,45.3899,127.1287,40.3423,1.0477,0.3895,0.803,0.2678,0.9493,0.6309,0.8437,0.2678,0.0261,0.7997,0.3386,0.3386,0.3969,2.0728,0.6286,4.272,7.475,9.7276,2.1896,0.3333,0.6474,0.8827,1.0275,0.9116,0.2468,0.1119,0.5345,0.3954,34.8739,0.3574,1.1069,0.5972,1.2453,10.3336,0.0106,1.3692,0.1351,0.8932,0.494,0.7843,0.0145,0.0184,0.0158,0.0165,0.0146,0.019,100.2182,1.9564,0.1679,30,0.1082,0.079,-8,0.5065,0.0632,60,0.2495,0.2264,0.4656,0.1177,0.0217,0.041,9.2107,8,0.7049,0.303,-1.0475,0.0116,35.1105,-1.366,0.338,2.2744,2.2502,-7.8048,-6.8169,-5.7794,3.6574,45.3633,55.6207,-208.9285,-101.4159,-129.1852,55.367,13.5737,23.7859,-6.8508,-7.2906,2.7517,15.08,22.78,0.5458,1.0652,33.8796,-0.1173,12.07,13.33,4.9606,-2.1431,1.1964,316917815.0,387515282.167,401127539.55,2195.6515,1935.8603,704.662,460.7276,-1015919.2385,-1526670.8377,40799213.57,41171697.6019,42698368.4396,40063107.1427,-1021503.1984,-2.0166,1.1607,-32.4537,6.8649,7957054.1342,13123960.6835,-1.0501,43939909804.1,349.4596,424.8814,390.299,4.4305,-134.5794,-32.485,-7.9096,-1.5651,-4.0136,16.2461,32.8765,30.4659,30.9228,44.0,16.0,60.0,1.5911,0.9081,-0.4276,0.2862,0.7138,-6.25,1.082,28.6929,31.1629,31.8206,-0.0056,0.0035,33.9338,0.1641,-0.1932,-0.894,-0.3679,-52.7363,5.3316,5.7574,0.7377,-4.67,-0.28,50.2098,49.3017,1.3512,49.9566,1.0618,48.4674,47.3709,1.0847,116.0997,107.6095,8.4902,124.4996,25.2218,-3.7021,-1.7521,0.0414,93.2909,125.8324,0.9159,1.0521,0.5
4,600309.XSHG,600309,万华化学,XSHG,2018-08-07,47.05,47.05,47.22,48.87,47.22,48.6,33990226,1634480391,42528,0.0124,0.8839982748,132873022080,132873022080,0.0329,10.0481,9.5593,4.4128,1,48.087,57.943,6.213,0.039,69.1722,5.2044,24.9441,1.2038,0.0,0.2929,0.1309,1.0739,0.0309,0.0279,0.3691,2.3689,0.9181,-0.0044,-0.0023,-0.0031,,0.2469,3.1091,1.113,0.4922,0.0411,,-0.0623,0.3492,0.3764,49.877,41.6399,49.709,49.0989,46.1789,5.0841,0.9541,0.5078,1.9136,0.1184,0.0966,0.0153,-6.2287,0.5322,1.6735,0.4028,0.9173,0.0266,0.0404,73.4454,4.9016,-0.8809,25.6127,25.6127,0.0769,-2.7351,0.0901,50.603,41.3216,50.625,49.464,45.5562,131.9772,37.0433,1.0462,0.3895,0.803,0.2678,0.9493,0.6309,0.8437,0.2678,0.0261,0.7997,0.3386,0.3386,0.3969,2.0728,0.6286,4.4128,7.7212,10.0481,2.2618,0.4167,0.6474,0.9187,1.0579,0.9537,0.2468,0.1119,0.5345,0.3954,42.513,0.3857,1.1393,0.5972,1.2453,10.3336,0.0106,1.3655,0.1351,0.8932,0.494,0.7843,0.0139,0.0183,0.016,0.0165,0.0152,0.0186,135.2306,1.9564,0.1689,32,0.1047,0.0818,-8,0.4904,0.0646,60,0.2495,0.2265,0.4525,0.1144,0.0217,0.041,9.2107,8,0.7726,0.2856,-1.1194,0.0121,35.1105,-1.406,0.3499,2.2419,2.1785,-3.9583,-4.0,-1.7467,6.6814,45.8689,55.3811,-115.1079,-83.4729,-59.4017,65.045,24.4989,25.7722,21.9524,-5.8322,5.7902,14.81,22.78,0.7308,0.9232,44.1838,-0.0813,12.07,14.73,9.9254,-2.8854,1.1994,350908041.0,375903905.167,403992897.2,2223.149,1946.5027,668.8413,451.2436,-1210028.3977,-1986465.0345,39561215.83,40066855.817,42053320.8515,38038813.4285,-1552873.2736,-3.7487,1.2937,-21.6005,12.1606,7079954.6987,12507520.3156,-1.215,44493471696.7,372.3258,426.4799,382.2583,-1.18,-108.2049,-25.1228,-12.8747,-2.0268,-3.5612,16.7819,28.906,29.942,33.2486,44.0,12.0,56.0,1.4154,0.7124,-0.3236,0.3382,0.6618,-4.3,-0.044,29.8127,30.7894,31.713,-0.0071,0.0023,40.6443,0.0386,-0.289,-0.8457,-0.4825,14.4064,5.9285,6.2899,0.7922,-3.98,0.76,49.9622,49.2498,1.3676,49.6261,1.0211,48.1377,47.7875,1.0412,123.4491,118.332,5.1171,127.2655,25.1296,-2.7532,-1.1032,0.034,96.3642,125.8324,0.9548,1.0946,0.5
5,600309.XSHG,600309,万华化学,XSHG,2018-08-08,48.6,48.6,48.1,49.72,47.48,48.57,37986515,1858290688,48097,0.0139,0.8839982748,132791001696,132791001696,-0.0006,10.0419,9.5534,4.41,1,48.92,57.943,6.213,0.039,69.1722,5.2044,24.9441,1.2038,0.0,0.2929,0.1309,1.1375,0.0309,0.0279,0.3691,2.3689,0.9181,-0.0047,-0.0021,-0.0039,,0.2408,3.0866,1.113,0.4922,0.0417,,-0.0595,0.3492,0.3764,49.6394,41.7545,49.6005,48.9226,46.2573,5.0841,0.9541,0.5078,1.9136,0.1185,0.0966,0.0153,-6.2287,0.5322,1.6735,0.4028,0.8254,0.0264,0.0404,73.4454,4.9016,-0.8809,25.612,25.612,0.0769,-2.7351,0.0901,50.217,41.4554,50.8035,48.748,45.7307,132.4225,44.9104,1.0462,0.3895,0.803,0.2678,0.9493,0.6309,0.8437,0.2678,0.0261,0.7997,0.3386,0.3386,0.3969,2.0728,0.6286,4.41,7.7165,10.0419,2.2604,0.3333,0.6474,0.9264,1.0793,0.9314,0.2468,0.1119,0.5345,0.3954,31.7937,0.3848,1.1499,0.5972,1.2453,10.3336,0.0106,1.3725,0.1351,0.8932,0.494,0.7843,0.0136,0.0183,0.0162,0.0165,0.0144,0.0185,126.3578,1.9564,0.1684,34,0.1048,0.0809,-8,0.4909,0.0645,60,0.2499,0.2271,0.4527,0.1144,0.0217,0.041,9.2107,8,0.7711,0.2688,-0.8952,0.0115,35.1105,-1.3868,0.3821,2.2418,2.1888,-3.2798,-4.3964,-0.3651,6.2087,46.7152,54.8918,-74.8993,-88.7418,-19.9524,67.964,26.2938,25.9137,27.0539,-4.69,7.9333,14.81,23.97,0.6334,1.0552,37.5104,-0.0736,11.16,14.73,13.7891,-3.3134,1.2015,312921526.0,362299252.333,406282851.35,2256.7636,2033.9695,629.7228,347.62,-1369077.2362,-2005272.59,39274906.5882,39746803.3836,41752075.9736,38021380.619,-1272390.7076,-6.7785,1.0969,-23.584,45.9512,6748770.9106,11923876.9058,-1.0873,45150883848.9,371.3083,427.5779,376.9311,-5.1465,-92.1802,-20.1508,-11.4046,-1.4073,-2.7216,19.6004,25.053,27.5779,33.2056,44.0,8.0,52.0,1.242,0.5486,-0.1652,0.4174,0.5826,-3.86,-1.173,29.7893,30.4667,31.4082,-0.0074,0.0013,41.4389,-0.0775,-0.3739,-0.7597,-0.473,9.9836,6.4616,6.6084,0.7212,-3.74,0.55,49.748,49.1994,1.3104,49.4699,1.0185,47.9532,48.0788,1.0339,137.8748,119.6591,18.2157,139.3559,25.1636,-2.2927,-0.0527,0.0461,96.3642,125.7547,0.9113,1.0786,0.5385
6,600309.XSHG,600309,万华化学,XSHG,2018-08-09,48.57,48.57,48.0,50.28,47.79,49.89,31408848,1556821764,41448,0.0115,0.8839982748,136399898592,136399898592,0.0272,10.3148,9.813,4.5299,1,49.566,57.943,6.213,0.039,69.1722,5.2044,24.9441,1.2038,0.0,0.2929,0.1309,1.1345,0.0301,0.0279,0.3691,2.3689,0.9181,-0.0047,-0.002,-0.0049,,0.2412,3.113,1.113,0.4922,0.042,,-0.0505,0.3492,0.3764,49.685,41.889,49.6281,49.2451,46.3764,5.0841,0.9541,0.5078,1.9136,0.1153,0.0966,0.0153,-6.2287,0.5322,1.6735,0.4028,0.8101,0.026,0.0404,73.4454,4.9016,-0.8809,25.6389,25.6389,0.0769,-2.7351,0.0901,49.91,41.5949,50.9915,48.524,45.9068,129.5675,51.5103,1.045,0.3895,0.803,0.2678,0.9493,0.6309,0.8437,0.2678,0.0261,0.7997,0.3386,0.3386,0.3969,2.0728,0.6286,4.5299,7.9262,10.3148,2.3218,0.4167,0.6474,0.942,1.0815,0.978,0.2468,0.1119,0.5345,0.3954,39.1804,0.4166,1.1737,0.5972,1.2453,10.3336,0.0106,1.3797,0.1351,0.8932,0.494,0.7843,0.0135,0.0182,0.0162,0.0165,0.0133,0.0183,169.3148,1.9564,0.1684,36,0.1021,0.0814,-8,0.4785,0.0658,60,0.2505,0.2286,0.4421,0.1117,0.0217,0.041,9.2107,8,0.8298,0.264,-0.6867,0.0115,35.1105,-1.1566,0.4076,2.2595,2.239,-0.0401,-2.1602,2.8151,8.6767,47.5068,54.4762,-32.9872,-76.8882,78.4602,75.2019,38.2775,31.4603,51.9119,-4.3337,8.1509,14.2,23.97,0.7693,0.9145,45.6883,-0.058,11.16,14.92,14.4172,-3.2034,1.2045,344330374.0,345945959.167,408708369.55,2268.6402,1874.0062,613.1329,298.4646,-1599635.7733,-2521869.9216,37844714.1176,38464041.0169,40985910.9385,35817203.0793,-1844468.2966,-12.3414,1.2583,-37.9456,-34.4292,6987641.9193,11751424.5122,-0.8127,45386193615.0,392.8782,428.8733,376.0778,-7.0717,-73.331,-9.4218,-0.6814,-0.843,-2.7195,20.1585,21.5425,24.3434,31.9164,44.0,4.0,48.0,1.0975,0.5192,-0.2406,0.3797,0.6203,-3.07,-2.163,30.6429,30.0998,31.2061,-0.006,0.0007,48.0823,-0.1756,-0.4197,-0.1106,-0.3979,25.6485,6.6022,6.5357,0.8223,-2.83,1.27,49.7698,49.2506,1.5264,49.6111,0.9944,48.4761,49.2178,1.0004,149.7974,125.0988,24.6986,135.406,25.2349,-1.9995,0.4905,0.0499,98.9831,125.7547,0.9431,1.1341,0.5385
7,600309.XSHG,600309,万华化学,XSHG,2018-08-10,49.89,49.89,0.0,0.0,0.0,49.89,0,0,0,0.0,0.8839982748,136399898592,136399898592,0.0,10.3148,9.813,4.5299,0,0.0,57.943,6.213,0.039,69.1722,5.2044,24.9441,1.2038,0.0,0.2929,0.1309,,0.0301,0.0279,0.3691,2.3689,0.9181,,,,,,,1.113,0.4922,,,,0.3492,0.3764,,,,,,5.0841,0.9541,0.5078,1.9136,0.1153,0.0966,0.0153,-6.2287,0.5322,1.6735,0.4028,,,0.0404,73.4454,4.9016,-0.8809,25.6389,25.6389,0.0769,-2.7351,0.0901,,,,,,,,1.045,0.3895,0.803,0.2678,0.9493,0.6309,0.8437,0.2678,0.0261,0.7997,0.3386,0.3386,0.3969,2.0728,0.6286,4.5299,7.9262,10.3148,2.3218,,0.6474,,,,0.2468,0.1119,0.5345,0.3954,,,,0.5972,1.2453,10.3336,0.0106,,0.1351,0.8932,0.494,0.7843,,,,,,,,1.9564,0.1684,38,0.1021,0.0814,-8,0.4785,0.0658,60,0.2505,0.2286,0.4421,0.1117,0.0217,0.041,9.2107,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,600309.XSHG,600309,万华化学,XSHG,2018-08-13,49.89,49.89,0.0,0.0,0.0,49.89,0,0,0,0.0,0.8839982748,136399898592,136399898592,0.0,10.3148,9.813,4.5299,0,0.0,57.943,6.213,0.039,69.1722,5.2044,24.9441,1.2038,0.0,0.2929,0.1309,,0.0301,0.0279,0.3691,2.3689,0.9181,,,,,,,1.113,0.4922,,,,0.3492,0.3764,,,,,,5.0841,0.9541,0.5078,1.9136,0.1153,0.0966,0.0153,-6.2287,0.5322,1.6735,0.4028,,,0.0404,73.4454,4.9016,-0.8809,25.6389,25.6389,0.0769,-2.7351,0.0901,,,,,,,,1.045,0.3895,0.803,0.2678,0.9493,0.6309,0.8437,0.2678,0.0261,0.7997,0.3386,0.3386,0.3969,2.0728,0.6286,4.5299,7.9262,10.3148,2.3218,,0.6474,,,,0.2074,0.1119,0.5345,0.3954,,,,0.5972,1.2453,10.3336,0.0106,,0.1351,0.8932,0.494,0.7843,,,,,,,,1.9564,0.1694,40,0.1021,0.0814,-8,0.4785,0.0658,60,0.2505,0.2286,0.4421,0.1117,0.0217,0.041,9.2107,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,600309.XSHG,600309,万华化学,XSHG,2018-08-14,49.89,49.89,0.0,0.0,0.0,49.89,0,0,0,0.0,0.8839982748,136399898592,136399898592,0.0,10.3148,9.813,4.5299,0,0.0,57.943,6.213,0.039,69.1722,5.2044,24.9441,1.2038,0.0,0.2929,0.1309,,0.0301,0.0279,0.3691,2.3689,0.9181,,,,,,,1.113,0.4922,,,,0.3492,0.3764,,,,,,5.0841,0.9541,0.5078,1.9136,0.1153,0.0966,0.0153,-6.2287,0.5322,1.6735,0.4028,,,0.0404,73.4454,4.9016,-0.8809,25.6389,25.6389,0.0769,-2.7351,0.0901,,,,,,,,1.045,0.3895,0.803,0.2678,0.9493,0.6309,0.8437,0.2678,0.0261,0.7997,0.3386,0.3386,0.3969,2.0728,0.6286,4.5299,7.9262,10.3148,2.3218,,0.6474,,,,0.2074,0.1119,0.5345,0.3954,,,,0.5972,1.2453,10.3336,0.0106,,0.1351,0.8932,0.494,0.7843,,,,,,,,1.9564,0.1671,42,0.1021,0.0814,-8,0.4785,0.0658,60,0.2505,0.2286,0.4421,0.1117,0.0217,0.041,9.2107,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
