,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE_x,PE1,PB_x,isOpen,vwap,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio,CurrentAssetsTRate,CurrentRatio,DAVOL10,DAVOL20,DAVOL5,DDNBT,DDNCR,DDNSR,DebtEquityRatio,DebtsAssetRatio,DHILO,DilutedEPS,DVRAT,EBITToTOR,EGRO,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,EquityFixedAssetRatio,EquityToAsset,EquityTRate,ETOP,ETP5,FinancialExpenseRate,FinancingCashGrowRate,FixAssetRatio,FixedAssetsTRate,GrossIncomeRatio,HBETA,HSIGMA,IntangibleAssetRatio,InventoryTDays,InventoryTRate,InvestCashGrowRate,LCAP,LFLO,LongDebtToAsset,LongDebtToWorkingCapital,LongTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,MAWVAD,MFI,MLEV,NetAssetGrowRate,NetProfitGrowRate,NetProfitRatio,NOCFToOperatingNI,NonCurrentAssetsRatio,NPParentCompanyGrowRate,NPToTOR,OperatingExpenseRate,OperatingProfitGrowRate,OperatingProfitRatio,OperatingProfitToTOR,OperatingRevenueGrowRate,OperCashGrowRate,OperCashInToCurrentLiability,PB_y,PCF,PE_y,PS,PSY,QuickRatio,REVS10,REVS20,REVS5,ROA,ROA5,ROE,ROE5,RSI,RSTR12,RSTR24,SalesCostRatio,SaleServiceCashToOR,SUE,TaxRatio,TOBT,TotalAssetGrowRate,TotalAssetsTRate,TotalProfitCostRatio,TotalProfitGrowRate,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,WVAD,REC,DAREC,GREC,FY12P,DAREV,GREV,SFY12P,DASREV,GSREV,FEARNG,FSALESG,TA2EV,CFO2EV,ACCA,DEGM,SUOI,EARNMOM,FiftyTwoWeekHigh,Volatility,Skewness,ILLIQUIDITY,BackwardADJ,MACD,ADTM,ATR14,ATR6,BIAS10,BIAS20,BIAS5,BIAS60,BollDown,BollUp,CCI10,CCI20,CCI5,CCI88,KDJ_K,KDJ_D,KDJ_J,ROC6,ROC20,SBM,STM,UpRVI,DownRVI,RVI,SRMI,ChandeSD,ChandeSU,CMO,DBCD,ARC,OBV,OBV6,OBV20,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,KlingerOscillator,MoneyFlow20,AD,AD20,AD6,CoppockCurve,ASI,ChaikinOscillator,ChaikinVolatility,EMV14,EMV6,plusDI,minusDI,ADX,ADXR,Aroon,AroonDown,AroonUp,DEA,DIFF,DDI,DIZ,DIF,MTM,MTMMA,PVT,PVT6,PVT12,TRIX5,TRIX10,UOS,MA10RegressCoeff12,MA10RegressCoeff6,PLRC6,PLRC12,SwingIndex,Ulcer10,Ulcer5,Hurst,ACD6,ACD20,EMA12,EMA26,APBMA,BBI,BBIC,TEMA10,TEMA5,MA10Close,AR,BR,ARBR,CR20,MassIndex,BearPower,BullPower,Elder,NVI,PVI,RC12,RC24,JDQS20
0,601066.XSHG,601066,中信建投,XSHG,2018-08-01,9.89,9.89,9.9,10.17,9.73,9.76,57417687,572115508,33707,0.1435,0.9412229061,3904000000,74628720528,-0.0131,18.6578,18.8491,1.663,1,9.964,,,,,,26.102,,0.1607,-1.7555,,,0.0,,,,,0.0016,0.0065,-0.0444,,,,3.8244,0.7918,0.0471,0.14,,,-0.382,9.9525,8.6522,9.8335,9.9515,9.1622,0.5178,92.6882,0.2082,0.2852,0.0541,,,0.1313,0.0022,22.4473,0.4656,,,0.0008,,,1.0118,25.0358,22.0853,0,,,9.979,9.909,9.798,10.018,9.909,,55.6534,,0.0938,-0.1933,0.3527,-3.7702,,-0.1919,0.3527,,-0.1893,0.4656,0.4656,-0.0878,-1.728,,1.8715,-3.7137,18.6578,6.5192,0.5,,1.045,1.0461,0.9278,0.0212,,0.1044,,52.0249,0.2242,0.2242,0.5344,0,-1.2373,0.0078,,0.193,0.0581,0.8681,-0.2011,0.202,0.2004,0.2069,0.2004,0.156,0.2004,,1.6818,,,0.0561,,0,0.1576,,,0.0424,0.0403,14.8752,-1.3791,-0.1113,-0.0583,-1.2248,-1,0.49,0.3493,0.3909,0.0363,1.0,-0.1024,0.2176,0.6148,0.5217,-2.1946,-0.3878,-2.5754,-1.5037,9.0765,10.5195,-23.0303,23.569,-98.0392,-1.8309,47.4621,54.6289,33.1284,-5.1506,4.6088,3.99,5.1,0.2172,0.2198,49.7025,0.043,2.6595,3.0899,7.486,0.145,,-919223.0,90220560.1667,-22804260.95,813.5545,731.5747,299.8908,271.6611,9234612.8375,2370672.9492,73737891.0903,75272058.7109,72901385.7617,65282493.8901,-13727879.7766,-22.3792,0.9148,-9.5618,-63.8728,36661327.5791,28912262.1306,1.3796,16259565660.0,0.7289,-4.624,68.0164,7.014,-3.6779,-7.1237,-7.9828,0.0055,-0.0343,20.2613,12.7229,35.4163,35.5911,-16,20,4,0.2604,0.2092,0.044,0.522,0.478,0.42,0.362,-4.5869,-2.5464,-7.316,0.0016,0.0026,47.3825,0.0378,0.0255,-0.1329,0.0455,-4.0934,5.0268,4.4045,,-0.74,0.77,9.9369,9.7277,0.1696,9.9553,1.02,9.9581,9.8032,1.0224,126.5661,74.2457,52.3204,107.7399,23.1021,-0.1974,0.2426,0.0451,81.8426,138.9898,1.0135,0.8833,0.5
1,601066.XSHG,601066,中信建投,XSHG,2018-08-02,9.76,9.76,9.6,9.68,8.88,9.11,73870034,681952263,43993,0.1847,0.9412229061,3644000000,69658570083,-0.0666,17.4153,17.5938,1.5523,1,9.232,,,,,,26.102,,0.1607,-1.7555,,,0.0,,,,,0.0097,0.0032,-0.0489,,,,3.8244,0.7918,0.0476,0.14,,,-0.382,9.7993,8.6597,9.7646,9.671,9.1605,0.5178,92.6882,0.2082,0.2852,0.058,,,0.1313,0.0022,22.4473,0.4656,,,0.0008,,,1.0118,24.9669,22.0163,0,,,9.949,9.8841,9.7795,9.794,9.8841,,47.3597,,0.0938,-0.1933,0.3527,-3.7702,,-0.1919,0.3527,,-0.1893,0.4656,0.4656,-0.0878,-1.728,,1.7469,-3.4663,17.4153,6.085,0.4167,,0.9681,0.9609,0.8905,0.0212,,0.1044,,40.8108,0.1552,0.1552,0.5344,0,-1.2373,0.0078,,0.193,0.0581,0.8681,-0.2011,0.2096,0.1999,0.2031,0.1999,0.151,0.1999,,1.6818,,,0.0601,,0,0.1688,,,0.0424,0.0403,22.5752,-2.093,-0.1113,-0.0583,-1.2248,-1,0.3275,0.351,0.1803,0.0402,1.0,-0.2122,0.0269,0.6337,0.5814,-8.433,-6.846,-6.9839,-7.8318,9.0065,10.5525,-180.5556,-124.163,-166.6667,-78.4219,30.3142,44.6539,1.6348,-13.403,-3.903,4.71,4.84,0.1882,0.2436,43.585,-0.0319,3.3097,2.9393,-5.9273,-0.5131,,-74789257.0,44267667.3333,-23467320.4,797.2323,640.6892,297.6029,123.4431,7804335.2937,2083225.1184,73761917.0739,75056362.6015,72973137.4831,68145007.2601,-11442220.3506,-12.4424,0.9609,27.0725,-37.9526,34435035.4331,28514321.4218,0.5801,15939935937.6,-30.6659,0.2456,37.2702,4.1175,-23.5367,-25.2187,10.7319,-0.0541,-0.1697,17.0361,28.567,34.0676,35.4079,-96,100,4,0.2339,0.1278,-0.066,0.467,0.533,-0.3,0.339,-9.5075,-4.1994,-6.9856,-0.0027,0.0018,40.6072,0.0369,0.0228,-0.1909,0.0093,-15.2595,6.0183,6.3519,,-1.86,-0.03,9.8097,9.6819,0.2812,9.7752,1.073,9.5672,9.2734,1.0921,129.2823,64.8721,64.4102,90.0438,23.2765,-0.9306,-0.1306,0.0878,81.8426,129.7333,0.9305,0.8467,0.4
2,601066.XSHG,601066,中信建投,XSHG,2018-08-03,9.11,9.11,9.01,9.14,8.77,8.79,37798517,338961941,23676,0.0945,0.9412229061,3516000000,67211726787,-0.0351,16.8035,16.9758,1.4977,1,8.968,,,,,,26.102,,0.1607,-1.7555,,,0.0,,,,,-0.0044,-0.002,-0.0571,,,,3.8244,0.7918,0.0471,0.14,,,-0.382,9.6158,8.6619,9.6718,9.3773,9.1484,0.5178,92.6882,0.2082,0.2852,0.0601,,,0.1313,0.0022,22.4473,0.4656,,,0.0008,,,1.0118,24.9311,21.9806,0,,,9.846,9.8509,9.7515,9.548,9.8509,150.786,48.6275,,0.0938,-0.1933,0.3527,-3.7702,,-0.1919,0.3527,,-0.1893,0.4656,0.4656,-0.0878,-1.728,,1.6855,-3.3446,16.8035,5.8713,0.4167,,0.8951,0.94,0.8772,0.0212,,0.1044,,42.2969,0.1195,0.1195,0.5344,0,-1.2373,0.0078,,0.193,0.0581,0.8681,-0.2011,0.1923,0.1967,0.1947,0.1967,0.1396,0.1967,160.6613,1.6818,,,0.0623,,0,0.175,,,0.0424,0.0403,30.2958,-2.8087,-0.1113,-0.0583,-1.2248,-1,0.2475,0.379,-0.2868,0.0432,1.0,-0.315,0.0455,0.6149,0.5462,-10.7252,-9.86,-7.9388,-10.7696,8.8789,10.6241,-173.9518,-180.1735,-107.5204,-111.0855,17.9389,34.8751,-15.9336,-14.0762,-5.9893,4.62,4.84,0.1631,0.2835,36.5204,-0.1049,3.4999,2.9393,-8.7061,-2.0988,,-112587774.0,6013592.1667,-20777572.9,765.4832,551.8842,311.3136,115.329,6034823.498,-1043223.6848,67223117.0605,69324386.3551,70367610.0399,58029510.5067,-14156094.3656,-9.8335,1.0204,-42.6375,-54.9972,36180960.7979,29516612.4474,-0.1618,15296650736.4,-64.3781,3.3048,12.5709,0.2571,-34.3796,-41.0552,-12.4727,-0.0607,-0.2337,15.216,27.9012,33.4491,34.4271,-28,100,72,0.1945,0.037,-0.1538,0.4231,0.5769,-1.03,0.189,-10.8372,-5.6883,-6.5138,-0.0076,0.0006,33.0825,0.0297,-0.0005,-0.272,-0.0549,-10.4813,7.8322,8.5779,,-1.77,0.03,9.6528,9.6158,0.408,9.5965,1.0918,9.1643,8.8362,1.1201,130.3756,68.7631,61.6125,90.4708,23.363,-0.8948,-0.5248,0.0421,78.9678,129.7333,0.9411,0.8542,0.3636
3,601066.XSHG,601066,中信建投,XSHG,2018-08-06,8.79,8.79,8.81,9.01,8.69,8.85,34210598,303118594,20474,0.0855,0.9412229061,3540000000,67670509905,0.0068,16.9182,17.0916,1.508,1,8.86,,,,,,26.102,,0.1607,-1.7555,,,0.0,,,,,-0.0095,-0.0037,-0.0644,,0.2409,6.7078,3.8244,0.7918,0.0467,0.14,,,-0.382,9.4766,8.665,9.5935,9.2016,9.1386,0.5178,92.6882,0.2082,0.2852,0.0597,,,0.1313,0.0022,22.4473,0.4656,,,0.0008,,,1.0118,24.9379,21.9874,0,,,9.765,9.8215,9.7235,9.28,9.8215,151.8289,44.2871,,0.0938,-0.1933,0.3527,-3.7702,,-0.1919,0.3527,,-0.1893,0.4656,0.4656,-0.0878,-1.728,,1.6971,-3.3674,16.9182,5.9114,0.4167,,0.9161,0.9404,0.8685,0.0212,,0.1044,,42.1348,0.1263,0.1263,0.5344,0,-1.2373,0.0078,,0.193,0.0581,0.8681,-0.2011,0.184,0.1935,0.1898,0.1935,0.1291,0.1935,130.9314,1.6818,,,0.0619,,0,0.1738,,,0.0424,0.0403,28.4702,-2.6395,-0.1113,-0.0583,-1.2248,-1,0.2625,0.4096,-0.4016,0.0444,1.0,-0.359,-0.0104,0.5938,0.5085,-9.3702,-8.9834,-4.6336,-9.8916,8.7723,10.6747,-130.5747,-169.9366,-76.7307,-111.3557,16.2147,29.1756,-9.7072,-11.6766,-5.9511,4.82,4.77,0.225,0.2457,47.8011,-0.0839,3.4999,2.9393,-8.7061,-2.5566,,-78377176.0,-16444743.6667,-20073624.4,745.977,500.1741,327.8606,147.3519,4074449.242,-3767047.7821,61220840.8677,63922265.0697,67689312.8518,50089873.0045,-15682994.0482,-6.3239,0.971,-21.6306,-43.5132,38596772.6283,31091311.0079,-0.8239,14904258273.5,-64.3781,6.1587,-6.3605,-4.1006,-30.7818,-43.8015,-12.8797,-0.067,-0.2166,13.6558,26.8401,33.3323,33.7868,-28,96,68,0.1496,-0.0299,-0.1484,0.4258,0.5742,-0.81,0.083,-10.6036,-6.9304,-6.0499,-0.011,-0.0007,34.9852,0.0175,-0.0318,-0.3043,-0.1098,-1.6705,9.1113,9.6813,,-1.28,0.0,9.5292,9.5591,0.482,9.4444,1.0672,8.9316,8.7225,1.1034,133.1459,77.2035,55.9424,87.0319,23.3538,-0.8584,-0.5384,0.0362,79.5068,129.7333,0.9405,0.8534,0.4167
4,601066.XSHG,601066,中信建投,XSHG,2018-08-07,8.85,8.85,8.88,9.08,8.64,9.05,50249101,446143914,25453,0.1256,0.9412229061,3620000000,69199786965,0.0226,17.3006,17.4779,1.542,1,8.879,,,,,,26.102,,0.1607,-1.7555,,,0.0,,,,,-0.0347,-0.0063,-0.0647,,0.2409,6.7078,3.8244,0.7918,0.0471,0.14,,,-0.382,9.399,8.6714,9.5418,9.151,9.1357,0.5178,92.6882,0.2082,0.2852,0.0583,,,0.1313,0.0022,22.4473,0.4656,,,0.0008,,,1.0118,24.9603,22.0097,0,,,9.641,9.7994,9.6915,9.112,9.7994,169.3281,49.6251,,0.0938,-0.1933,0.3527,-3.7702,,-0.1919,0.3527,,-0.1893,0.4656,0.4656,-0.0878,-1.728,,1.7354,-3.4435,17.3006,6.045,0.4167,,0.8795,0.934,0.915,0.0212,,0.1044,,38.5075,0.1486,0.1486,0.5344,0,-1.2373,0.0078,,0.193,0.0581,0.8681,-0.2011,0.1568,0.1915,0.1852,0.1915,0.1268,0.1915,266.1195,1.6818,,,0.0605,,0,0.1699,,,0.0424,0.0403,23.7081,-2.198,-0.1113,-0.0583,-1.2248,-1,0.3125,0.4251,-0.2776,0.0451,1.0,-0.3448,0.1911,0.5828,0.4971,-6.1301,-6.6192,-0.6804,-7.6474,8.6937,10.6893,-89.4095,-136.5211,-48.8145,-98.8459,20.2346,27.0927,6.5184,-11.1874,-6.6047,4.02,4.97,0.2796,0.2129,56.7716,-0.1205,3.4999,2.86,-10.0615,-2.2001,,-28128075.0,-39717173.5,-21192851.1,727.1123,481.5537,333.9667,145.6527,2343810.6055,-4578743.9405,59225979.0736,61818701.3667,66397445.3072,50142949.003,-13845109.092,-10.7987,1.1608,-53.0053,-8.8595,24697069.929,31490712.8347,-0.8985,14523386205.7,-20.9811,7.4379,-21.5596,-6.3393,-30.4845,-27.1349,-25.5035,-0.0639,-0.2113,13.6599,23.7003,32.482,32.2368,-28,92,64,0.1065,-0.0659,-0.064,0.468,0.532,-1.24,-0.101,-9.4655,-8.1386,-5.8793,-0.0119,-0.0018,42.4282,0.0016,-0.0636,-0.2071,-0.1345,2.99,10.1263,9.8559,,-1.16,0.0,9.4555,9.5214,0.4384,9.3729,1.0357,8.8806,8.8529,1.0653,145.097,81.1816,63.9154,84.3526,23.3895,-0.8372,-0.3972,0.0486,79.5068,132.6651,0.9216,0.97,0.4167
5,601066.XSHG,601066,中信建投,XSHG,2018-08-08,9.05,9.05,8.94,8.97,8.41,8.45,55340324,480580416,30088,0.1384,0.9412229061,3380000000,64611955785,-0.0663,16.1536,16.3191,1.4398,1,8.684,,,,,,26.102,,0.1607,-1.7555,,,0.0,,,,,-0.0492,-0.0071,-0.0644,,0.2648,6.7597,3.8244,0.7918,0.0476,0.14,,,-0.382,9.2265,8.6677,9.4378,8.9174,9.1132,0.5178,92.6882,0.2082,0.2852,0.0625,,,0.1313,0.0022,22.4473,0.4656,,,0.0008,,,1.0118,24.8917,21.9411,0,,,9.434,9.7619,9.647,8.85,9.7619,178.6333,49.2901,,0.0938,-0.1933,0.3527,-3.7702,,-0.1919,0.3527,,-0.1893,0.4656,0.4656,-0.0878,-1.728,,1.6203,-3.2152,16.1536,5.6442,0.4167,,0.8032,0.9047,0.8657,0.0212,,0.1044,,34.0369,0.08,0.08,0.5344,0,-1.2373,0.0078,,0.193,0.0581,0.8681,-0.2011,0.1409,0.1901,0.183,0.1901,0.1257,0.1901,212.5635,1.6818,,,0.0648,,0,0.182,,,0.0424,0.0403,47.5875,-4.4119,-0.1113,-0.0583,-1.2248,-1,0.1625,0.4341,-0.527,0.0478,1.0,-0.3966,0.2783,0.5869,0.5209,-10.4304,-12.408,-4.5198,-13.439,8.5131,10.7809,-99.4376,-166.3466,-141.1499,-127.8002,10.147,20.1008,-9.7605,-14.5602,-9.5289,3.63,5.03,0.2423,0.2716,47.1493,-0.1968,3.7502,2.86,-13.4671,-2.4692,,-83468399.0,-63044984.0,-21415333.75,716.7246,470.4788,338.4374,142.1629,923774.2127,-4756371.3587,58519496.3329,60822027.9257,65578399.2844,51875407.3353,-11360291.1428,-10.9253,0.9759,-18.0687,0.6041,14778839.7323,31769010.623,-1.2354,14311812220.3,-68.4157,7.4231,-41.3483,-11.443,-38.0814,-32.9427,-20.6988,-0.0644,-0.2207,11.7559,25.6188,33.1066,31.1456,-40,100,60,0.057,-0.1413,-0.2984,0.3508,0.6492,-2.07,-0.426,-13.1362,-9.6895,-5.9232,-0.0138,-0.0031,35.5117,-0.021,-0.1066,-0.1906,-0.1841,-9.5668,11.5246,10.1693,,-1.44,-0.25,9.3007,9.442,0.4668,9.2486,1.0945,8.5902,8.518,1.1164,126.7229,72.3364,54.3865,81.8723,23.3946,-0.9205,-0.3605,0.0663,79.5068,123.8696,0.8747,0.8914,0.3846
6,601066.XSHG,601066,中信建投,XSHG,2018-08-09,8.45,8.45,8.45,8.84,8.4,8.58,52963819,458975883,24004,0.1324,0.9412229061,3432000000,65605985874,0.0154,16.4021,16.5702,1.462,1,8.666,,,,,,26.102,,0.1607,-1.7555,,,0.0,,,,,-0.0554,-0.0118,-0.0732,,0.2648,6.7618,3.8244,0.7918,0.048,0.14,,,-0.382,9.1089,8.6663,9.3561,8.8049,9.0957,0.5178,92.6882,0.2082,0.2852,0.0615,,,0.1313,0.0022,22.4473,0.4656,,,0.0008,,,1.0118,24.9069,21.9564,0,,,9.269,9.73,9.5625,8.744,9.73,184.6073,41.2426,,0.0938,-0.1933,0.3527,-3.7702,,-0.1919,0.3527,,-0.1893,0.4656,0.4656,-0.0878,-1.728,,1.6453,-3.2647,16.4021,5.731,0.4167,,0.8387,0.8354,0.9418,0.0212,,0.1044,,24.0122,0.0953,0.0953,0.5344,0,-1.2373,0.0078,,0.193,0.0581,0.8681,-0.2011,0.1331,0.1885,0.1767,0.1885,0.1153,0.1885,223.2189,1.6818,,,0.0638,,0,0.1792,,,0.0424,0.0403,39.0627,-3.6215,-0.1113,-0.0583,-1.2248,-1,0.195,0.4422,-0.3854,0.0437,1.0,-0.3924,0.154,0.5764,0.5074,-7.4334,-10.2745,-1.8756,-11.8191,8.3735,10.7515,-84.8232,-139.5753,-84.1519,-122.3137,11.5148,17.7805,-1.0166,-12.0902,-16.4557,4.12,4.87,0.2951,0.2354,55.6268,-0.1613,3.7502,2.0603,-29.0836,-1.9034,,-30504580.0,-67975876.8333,-24156248.05,688.6521,451.6222,335.1902,133.2068,-267163.2746,-5030913.2236,57509373.1815,59613072.7064,64643985.93,52238211.2235,-9527499.898,-22.9639,1.1683,-66.6751,-7.757,11142462.0094,31245442.287,-1.7182,13742596232.0,-78.0455,1.7601,-54.4774,-16.2236,-37.3198,-35.3879,-18.8962,-0.093,-0.2272,10.374,22.8426,33.7072,31.9689,-40,96,56,0.0079,-0.1883,-0.246,0.377,0.623,-1.65,-0.587,-12.3199,-10.9783,-6.7624,-0.0145,-0.0042,35.6228,-0.0455,-0.136,-0.0991,-0.1916,-3.3318,12.5308,9.2921,,-0.85,-1.12,9.1898,9.3781,0.3628,9.1333,1.0645,8.4709,8.4877,1.0803,153.7583,86.8544,66.9039,70.8602,23.4073,-0.8233,-0.3833,0.0513,80.73,123.8696,0.8338,0.9176,0.3846
7,601066.XSHG,601066,中信建投,XSHG,2018-08-10,8.58,8.58,8.52,8.77,8.5,8.61,35767350,307825854,14990,0.0894,0.9412229061,3444000000,65835377433,0.0035,16.4594,16.6281,1.4671,1,8.606,,,,,,26.102,,0.1607,-1.7555,,,0.0,,,,,-0.059,-0.0189,-0.0716,,0.2648,6.742,3.8244,0.7918,0.0476,0.14,,,-0.382,9.0182,8.6653,9.285,8.7399,9.0798,0.5178,92.6882,0.2082,0.2852,0.0613,,,0.1313,0.0022,22.4473,0.4656,,,0.0008,,,1.0118,24.9104,21.9599,0,,,9.128,9.7005,9.4995,8.708,9.7005,205.1149,46.2282,,0.0938,-0.1933,0.3527,-3.7702,,-0.1919,0.3527,,-0.1893,0.4656,0.4656,-0.0878,-1.728,,1.651,-3.2761,16.4594,5.7511,0.4167,,0.8593,0.8724,0.9796,0.0212,,0.1044,,19.0939,0.0988,0.0988,0.5344,0,-1.2373,0.0078,,0.193,0.0581,0.8681,-0.2011,0.1269,0.1859,0.167,0.1859,0.1143,0.1859,237.1948,1.6818,,,0.0635,,0,0.1788,,,0.0412,0.0416,37.512,-3.4778,-0.1113,-0.0583,-1.2248,-1,0.2025,0.4565,-0.2061,0.0437,1.0,-0.3656,0.2129,0.5545,0.4678,-5.6748,-9.3637,-1.1254,-11.2417,8.2473,10.7517,-72.3078,-118.1412,-49.3197,-115.1225,12.0389,16.0316,4.0534,-5.4885,-12.766,4.03,5.12,0.3369,0.204,62.2851,-0.1407,3.3504,2.0908,-23.1493,-1.5879,,5262770.0,-54633872.3333,-19451068.1,647.8472,389.2678,329.0308,81.2616,-1525825.7954,-6560475.8788,53556278.0576,55944499.9823,62504975.8611,46747924.149,-10069300.1668,-33.8095,1.121,-69.9571,-51.5807,12056949.2673,30489441.7645,-1.7382,12924507251.2,-84.6691,-1.1695,-63.4779,-19.3017,-20.512,-35.2786,-21.1646,-0.0884,-0.1044,9.3459,20.5785,34.2278,32.6825,-40,92,52,-0.0378,-0.2206,-0.5286,0.2357,0.7643,-1.41,-0.743,-12.1927,-11.4258,-7.8126,-0.0141,-0.0052,37.575,-0.0668,-0.151,-0.066,-0.1756,1.5483,13.3717,7.302,,-0.09,-0.61,9.1007,9.3213,0.2308,9.0277,1.0485,8.4225,8.5223,1.0602,151.6854,80.3619,71.3235,68.9262,23.3194,-0.6356,-0.3656,0.0314,81.0123,123.8696,0.8184,0.915,0.3846
8,601066.XSHG,601066,中信建投,XSHG,2018-08-13,8.61,8.61,8.41,8.54,8.21,8.51,43042779,360344635,22037,0.1076,0.9412229061,3404000000,65070738903,-0.0116,16.2683,16.435,1.45,1,8.372,,,,,,26.102,,0.1607,-1.7555,,,0.0,,,,,-0.06,-0.0195,-0.0652,1.829,0.2545,6.6222,3.8244,0.7918,0.0471,0.14,,,-0.382,8.9258,8.6628,9.2112,8.6632,9.0611,0.5178,92.6882,0.2082,0.2852,0.062,,,0.1313,0.0022,22.4473,0.4656,,,0.0008,,,1.0118,24.8987,21.9482,0,,,8.96,9.67,9.4435,8.64,9.67,209.7006,32.8689,,0.0938,-0.1933,0.3527,-3.7702,,-0.1919,0.3527,,-0.1893,0.4656,0.4656,-0.0878,-1.728,,1.6319,-3.238,16.2683,5.6843,0.4167,,0.8351,0.8837,0.9616,0.021,,0.1044,,20.3645,0.0871,0.0871,0.5344,0,-1.2373,0.0078,,0.193,0.0581,0.8681,-0.2011,0.1239,0.1839,0.1644,0.1839,0.1187,0.1839,187.4659,1.6818,,,0.0664,,0,0.1821,,,0.0755,0.0482,43.2329,-4.0082,-0.1113,-0.0583,-1.2248,-1,0.1775,0.4705,-0.0865,0.0435,1.0,-0.3416,0.1273,0.5435,0.4566,-5.0252,-9.8878,-1.5076,-11.9985,8.1176,10.7693,-93.8042,-124.0735,-126.7299,-130.837,13.1289,15.064,9.2587,-3.1832,-11.6323,4.2335,4.8511,0.292,0.2443,54.4471,-0.1649,3.211,2.0908,-21.1287,-1.836,,-37780009.0,-42165911.5,-13723609.8,635.2598,392.8315,335.2277,79.0531,-2641402.9999,-7103711.818,51644732.7744,53959619.8312,61063331.6492,45512875.766,-8924617.6362,-38.1056,0.9623,-48.7534,13.8743,12177039.6391,30945559.396,-433575.1416,12674191650.5,-49.5727,-1.8907,-61.0104,-22.8536,-9.4892,-20.8597,-21.1796,-0.1255,-0.0847,8.2637,25.3065,36.4418,35.4731,-40,88,48,-0.0805,-0.2513,-0.7962,0.1019,0.8981,-1.6798,-0.9671,-12.6962,-11.7357,-8.712,-0.0134,-0.006,42.2131,-0.0896,-0.1637,-0.0825,-0.1632,0.5549,14.0472,6.1916,,0.1597,-0.469,9.0098,9.2611,0.1708,8.9729,1.0544,8.362,8.4865,1.0529,151.0964,78.3547,72.7417,69.9429,23.2913,-0.3861,-0.0554,0.0389,81.0123,122.4206,0.8318,0.8782,0.4167
9,601066.XSHG,601066,中信建投,XSHG,2018-08-14,8.51,8.51,8.48,8.63,8.4,8.52,31381124,266808008,16209,0.0785,0.9412229061,3408000000,65147202756,0.0012,16.2874,16.4543,1.4517,1,8.502,,,,,,26.102,,0.1607,-1.7555,,,0.0,,,,,-0.0632,-0.0201,-0.0719,1.8096,0.2554,6.5023,3.8244,0.7918,0.0468,0.14,,,-0.382,8.852,8.6604,9.1454,8.6154,9.0434,0.5178,92.6882,0.2082,0.2852,0.062,,,0.1313,0.0022,22.4473,0.4656,,,0.0008,,,1.0118,24.8999,21.9494,0,,,8.8229,9.6412,9.38,8.534,9.6412,221.4315,23.2966,,0.0938,-0.1933,0.3527,-3.7702,,-0.1919,0.3527,,-0.1893,0.4656,0.4656,-0.0878,-1.728,,1.6338,-3.2418,16.2874,5.6909,0.5,,0.8614,0.8703,0.9414,0.021,,0.1044,,22.2515,0.0883,0.0883,0.5344,0,-1.2373,0.0078,,0.193,0.0581,0.8681,-0.2011,0.118,0.1812,0.1611,0.1812,0.1093,0.1812,201.5105,1.6818,,,0.0663,,0,0.1819,,,0.0755,0.0482,42.5835,-3.948,-0.1113,-0.0583,-1.2248,-1,0.18,0.4944,0.0824,0.0433,1.0,-0.306,0.1894,0.5211,0.4188,-3.4341,-9.1693,-0.165,-11.6301,8.0033,10.7567,-75.0978,-99.1873,-37.4307,-115.795,15.7884,15.3055,16.7542,-3.725,-12.9703,4.0534,5.0006,0.3065,0.2117,59.147,-0.1386,3.211,1.9412,-24.6458,-1.7151,,-6398885.0,-30169529.6667,-9333705.7,620.5326,386.7798,344.9737,88.1597,-3788851.3026,-8378644.5132,47960440.27,50486005.0879,58864649.6011,40802291.844,-9179586.4212,-41.6554,1.0934,-48.185,-8.2708,13248951.4421,31857949.3285,-672031.2232,12378151276.9,-48.1842,-5.2675,-58.3114,-26.2115,-7.2438,-12.623,-26.028,-0.1244,-0.0512,9.7606,22.8747,36.9488,37.1857,-40,84,44,-0.1188,-0.2718,-0.7666,0.1167,0.8833,-1.3705,-1.1142,-12.6587,-12.0782,-9.5043,-0.0122,-0.0066,44.6254,-0.1107,-0.1615,-0.0697,-0.1479,0.5598,14.4875,5.2885,,0.1201,-0.6583,8.9344,9.2062,0.1612,8.9143,1.0463,8.3423,8.4917,1.0356,154.4389,77.1062,77.3327,72.7288,23.2508,-0.185,0.0449,0.027,81.1092,122.4206,0.8503,0.9122,0.4167
