,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE_x,PE1,PB_x,isOpen,vwap,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio,CurrentAssetsTRate,CurrentRatio,DAVOL10,DAVOL20,DAVOL5,DDNBT,DDNCR,DDNSR,DebtEquityRatio,DebtsAssetRatio,DHILO,DilutedEPS,DVRAT,EBITToTOR,EGRO,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,EquityFixedAssetRatio,EquityToAsset,EquityTRate,ETOP,ETP5,FinancialExpenseRate,FinancingCashGrowRate,FixAssetRatio,FixedAssetsTRate,GrossIncomeRatio,HBETA,HSIGMA,IntangibleAssetRatio,InventoryTDays,InventoryTRate,InvestCashGrowRate,LCAP,LFLO,LongDebtToAsset,LongDebtToWorkingCapital,LongTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,MAWVAD,MFI,MLEV,NetAssetGrowRate,NetProfitGrowRate,NetProfitRatio,NOCFToOperatingNI,NonCurrentAssetsRatio,NPParentCompanyGrowRate,NPToTOR,OperatingExpenseRate,OperatingProfitGrowRate,OperatingProfitRatio,OperatingProfitToTOR,OperatingRevenueGrowRate,OperCashGrowRate,OperCashInToCurrentLiability,PB_y,PCF,PE_y,PS,PSY,QuickRatio,REVS10,REVS20,REVS5,ROA,ROA5,ROE,ROE5,RSI,RSTR12,RSTR24,SalesCostRatio,SaleServiceCashToOR,SUE,TaxRatio,TOBT,TotalAssetGrowRate,TotalAssetsTRate,TotalProfitCostRatio,TotalProfitGrowRate,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,WVAD,REC,DAREC,GREC,FY12P,DAREV,GREV,SFY12P,DASREV,GSREV,FEARNG,FSALESG,TA2EV,CFO2EV,ACCA,DEGM,SUOI,EARNMOM,FiftyTwoWeekHigh,Volatility,Skewness,ILLIQUIDITY,BackwardADJ,MACD,ADTM,ATR14,ATR6,BIAS10,BIAS20,BIAS5,BIAS60,BollDown,BollUp,CCI10,CCI20,CCI5,CCI88,KDJ_K,KDJ_D,KDJ_J,ROC6,ROC20,SBM,STM,UpRVI,DownRVI,RVI,SRMI,ChandeSD,ChandeSU,CMO,DBCD,ARC,OBV,OBV6,OBV20,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,KlingerOscillator,MoneyFlow20,AD,AD20,AD6,CoppockCurve,ASI,ChaikinOscillator,ChaikinVolatility,EMV14,EMV6,plusDI,minusDI,ADX,ADXR,Aroon,AroonDown,AroonUp,DEA,DIFF,DDI,DIZ,DIF,MTM,MTMMA,PVT,PVT6,PVT12,TRIX5,TRIX10,UOS,MA10RegressCoeff12,MA10RegressCoeff6,PLRC6,PLRC12,SwingIndex,Ulcer10,Ulcer5,Hurst,ACD6,ACD20,EMA12,EMA26,APBMA,BBI,BBIC,TEMA10,TEMA5,MA10Close,AR,BR,ARBR,CR20,MassIndex,BearPower,BullPower,Elder,NVI,PVI,RC12,RC24,JDQS20
0,600918.XSHG,600918,中泰证券,XSHG,2020-06-03,4.38,4.38,5.26,6.31,5.26,6.31,2866574,18020252,2981,0.0041,0.9802594781,4397203006,43972028798,0.4406,20.5237,14.6308,1.2754,1,6.286,,,,,,25.7478,,0.2068,1.1368,,,0.0,,,,,0.0,0.0,0.0,,,,3.3793,0.766,0.182,0.3,,,-0.0792,6.31,6.31,6.31,6.31,6.31,0.4313,38.6488,0.234,0.2732,0.0498,,,-8.1661,0.0061,10.0172,0.2859,,,0.0013,,,-2.3134,24.5068,22.2042,0.0021,,,6.31,6.31,6.31,6.31,6.31,,,,0.0832,0.311,0.2321,3.9754,,0.3265,0.2321,,0.238,0.2859,0.2859,0.1839,0.1868,,1.5441,4.1022,20.5237,4.6632,,,,,,0.0152,0.0129,0.065,0.0526,,,,0.7141,0,0.6283,0.0075,,0.1178,0.0644,0.3985,0.2382,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,,2.0,,,0.0612,,0,0.2461,,,0.1972,0.1144,22.9755,1.6192,0.0561,0.0125,0.6165,-1,,,,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,66.6667,55.5556,88.8889,,,,,,,,,,,,0.0,,2866574.0,2866574.0,2866574.0,18.0203,18.0203,,,0.0,0.0,2866574.0,2866574.0,2866574.0,2866574.0,0.0,0.0,,,,,,0.0,17084781.04,2.8666,2.8666,2.8666,,,0.0,,-9.5236,-9.5236,,,,,0,100,100,0.0,0.0,,,,,,0.0,0.0,0.0,,,100.0,,,,,,0.0,0.0,,,,6.31,6.31,0.0,6.31,1.0,6.31,6.31,1.0,,,,,1.0,-1.05,0.0,0.1664,,,,,1.0
1,600918.XSHG,600918,中泰证券,XSHG,2020-06-04,6.31,6.31,6.94,6.94,6.94,6.94,903254,6268583,1099,0.0013,0.9802594781,4836226444,48362263052,0.0998,22.5728,16.0916,1.4027,1,6.94,,,,,,25.7478,,0.2068,1.1368,,,0.0,,,,,0.0,0.0,0.0,,,,3.3793,0.766,0.091,0.3,,,-0.0792,6.4245,6.3204,6.37,6.52,6.3307,0.4313,38.6488,0.234,0.2732,0.0453,,,-8.1661,0.0061,10.0172,0.2859,,,0.0013,,,-2.3134,24.602,22.2994,0.0021,,,6.625,6.625,6.625,6.625,6.625,,,,0.0832,0.311,0.2321,3.9754,,0.3265,0.2321,,0.238,0.2859,0.2859,0.1839,0.1868,,1.6983,4.5118,22.5728,5.1288,,,,,,0.0152,0.0129,0.065,0.0526,,0.0952,0.0952,0.7141,0,0.6283,0.0075,,0.1178,0.0644,0.3985,0.2382,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,,1.834,,,0.0546,,0,0.2267,,,0.1747,0.1291,13.8141,0.9736,0.0561,0.0125,0.6165,-1,1.0,0.7333,,4.1106,1.0,0.0804,,0.63,0.63,4.7547,4.7547,4.7547,4.7547,5.734,7.516,66.6667,66.6667,66.6667,66.6667,77.7778,62.963,107.4074,,,,,,,,,,,,0.5283,,3769828.0,3318201.0,3318201.0,12.1444,12.1444,8.3097,8.3097,-31323.6239,-156618.1197,2509606.7273,2564524.7692,2721142.8889,2212134.0,-250588.9916,0.0,,,,1388276.8856,1388276.8856,0.0231,23353363.8,2.9568,2.9117,2.9117,,,0.0287,,-3.5713,-3.5713,100.0,0.0,100.0,,4,96,100,0.01,0.0502,1.0,1.0,0.0,,,0.0902,0.0451,0.0451,0.0037,0.0006,100.0,0.315,0.315,0.63,0.63,8.7178,0.0,0.0,,,,6.4069,6.3567,0.1575,6.625,0.9546,6.5949,6.7533,0.9546,,,,,1.8333,0.54,0.54,0.0,100.0,100.0,,,0.5
2,600918.XSHG,600918,中泰证券,XSHG,2020-06-05,6.94,6.94,7.63,7.63,7.63,7.63,1413685,10786417,1459,0.002,0.9802594781,5317061638,53170614854,0.0994,24.8171,17.6915,1.5422,1,7.63,,,,,,25.7478,,0.2068,1.1368,,,0.0,,,,,0.0,0.0,0.0,,,,3.3793,0.766,0.0,0.3,,,-0.0792,6.6437,6.3421,6.49,6.89,6.3733,0.4313,38.6488,0.234,0.2732,0.0412,,,-8.1661,0.0061,10.0172,0.2859,,,0.0013,,,-2.3134,24.6968,22.3942,0.0021,,,6.96,6.96,6.96,6.96,6.96,,,,0.0832,0.311,0.2321,3.9754,,0.3265,0.2321,,0.238,0.2859,0.2859,0.1839,0.1868,,1.8671,4.9603,24.8171,5.6387,,,,,,0.0152,0.0129,0.065,0.0526,,0.19,0.19,0.7141,0,0.6283,0.0075,,0.1178,0.0644,0.3985,0.2382,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,,1.834,,,0.0497,,0,0.2062,,,0.1747,0.1291,9.615,0.6776,0.0561,0.0125,0.6165,-1,1.0,0.5907,0.1362,5.681,1.0,0.2144,,0.66,0.66,9.6264,9.6264,9.6264,9.6264,5.6395,8.2805,89.0566,89.0566,89.0566,89.0566,85.1852,70.3704,114.8148,,,,,,,,,,,,1.5392,,5183513.0,3939971.6667,3939971.6667,11.6918,11.6918,5.9279,5.9279,-72423.231,-236821.6594,2310348.2314,2387472.497,2624294.1564,1945984.3333,-328796.8568,0.0,,,,1018663.4769,1018663.4769,0.0636,34139780.35,3.0974,2.9736,2.9736,,,0.0826,,-2.0146,-2.0146,100.0,0.0,100.0,,8,92,100,0.0369,0.1441,1.0,1.0,0.0,,,0.2308,0.107,0.107,0.0114,0.0021,100.0,0.325,0.325,0.66,0.66,7.36,0.0,0.0,,,,6.5951,6.451,0.3283,6.96,0.9122,7.0952,7.4256,0.9122,,,,,2.5476,1.0543,1.0543,0.0,100.0,109.9424,,,0.5
3,600918.XSHG,600918,中泰证券,XSHG,2020-06-08,7.63,7.63,8.39,8.39,8.39,8.39,1464402,12286333,1725,0.0021,0.9802594781,5846677214,58466770462,0.0996,27.289,19.4536,1.6958,1,8.39,,,,,,25.7478,,0.2068,1.1368,,,0.0,,,,,0.0,0.0,0.0,,,,3.3793,0.766,0.0,0.3,,,-0.0792,6.9612,6.3759,6.671,7.39,6.4394,0.4313,38.6488,0.234,0.2732,0.0374,,,-8.1661,0.0061,10.0172,0.2859,,,0.0013,,,-2.3134,24.7917,22.4891,0.0021,,,7.3175,7.3175,7.3175,7.3175,7.3175,,,,0.0832,0.311,0.2321,3.9754,,0.3265,0.2321,,0.238,0.2859,0.2859,0.1839,0.1868,,2.0531,5.4544,27.289,6.2004,,,,,,0.0152,0.0129,0.065,0.0526,,0.2849,0.2849,0.7141,0,0.6283,0.0075,,0.1178,0.0644,0.3985,0.2382,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,,1.834,,,0.0452,,0,0.1875,,,0.1747,0.1291,7.2033,0.5077,0.0561,0.0125,0.6165,-1,1.0,0.5069,0.1743,6.3104,1.0,0.3836,,0.6933,0.6933,14.6566,14.6566,14.6566,14.6566,5.5266,9.1084,99.1453,99.1453,99.1453,99.1453,93.4157,81.3444,116.4609,,,,,,,,,,,,2.9967,,8112317.0,4616957.5,4616957.5,11.8404,11.8404,4.8492,4.8492,-151800.1122,-292914.5676,2030696.5847,2125298.628,2458822.5731,1678438.5926,-352786.1386,0.0,,,,842100.4138,842100.4138,0.1147,46426113.13,3.3892,3.041,3.041,,,0.1435,,-1.7399,-1.7399,100.0,0.0,100.0,,12,88,100,0.0848,0.2766,1.0,1.0,0.0,,,0.3767,0.1744,0.1744,0.0221,0.0047,100.0,0.3358,0.3358,0.693,0.693,8.1067,0.0,0.0,,,,6.8712,6.5946,0.5144,7.4015,0.8822,7.7649,8.227,0.8722,,,,,3.1726,1.5551,1.5551,0.0,100.0,132.9352,,,0.3333
4,600918.XSHG,600918,中泰证券,XSHG,2020-06-09,8.39,8.39,9.23,9.23,9.23,9.23,7559753,69776520,8515,0.0108,0.9802594781,6432041798,64320416134,0.1001,30.0212,21.4013,1.8656,1,9.23,,,,,,25.7478,,0.2068,1.1368,,,0.0,,,,,0.0,0.0,0.0,,,,3.3793,0.766,0.0,0.3,,,-0.0792,7.3737,6.4231,6.9147,8.0033,6.5309,0.4313,38.6488,0.234,0.2732,0.034,,,-8.1661,0.0061,10.0172,0.2859,,,0.0013,,,-2.3134,24.8871,22.5846,0.0021,,,7.7,7.7,7.7,7.7,7.7,,,,0.0832,0.311,0.2321,3.9754,,0.3265,0.2321,,0.238,0.2859,0.2859,0.1839,0.1868,,2.2587,6.0005,30.0212,6.8212,,,,,,0.0152,0.0129,0.065,0.0526,,0.3803,0.3803,0.7141,0,0.6283,0.0075,,0.1178,0.0644,0.3985,0.2382,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,,1.834,,,0.0411,,0,0.1704,,,0.1747,0.1291,5.6398,0.3975,0.0561,0.0125,0.6165,-1,1.0,0.9629,0.2126,3.4061,1.0,0.5752,,0.73,0.73,19.8701,19.8701,19.8701,19.8701,5.391,10.009,112.9944,112.9944,112.9944,112.9944,95.6105,86.0998,114.6319,,,,,,,,,,,,4.8715,,15672070.0,7120860.4,7120860.4,23.4276,23.4276,26.248,26.248,-96500.2378,124699.26,3035979.5693,2961368.5314,2836669.2714,3638876.7284,442398.9956,0.0,,,,2736530.2942,2736530.2942,0.2084,116202633.32,4.1461,3.2912,3.2912,,,0.4427,,-1.4652,-1.4652,100.0,0.0,100.0,,16,84,100,0.1567,0.4443,1.0,1.0,0.0,,,1.1336,0.3663,0.3663,0.0343,0.0084,100.0,0.3473,0.3473,0.729,0.729,8.96,0.0,0.0,,,,7.2341,6.7898,0.7175,7.8792,0.8537,8.5751,9.1184,0.8342,,,,,3.7282,2.0529,2.0529,0.0,100.0,146.2446,,,0.3333
5,600918.XSHG,600918,中泰证券,XSHG,2020-06-10,9.23,9.23,10.15,10.15,10.15,10.15,6565665,66641500,7588,0.0094,0.9802594781,7073155390,70731551870,0.0997,33.0136,23.5345,2.0515,1,10.15,,,,,,25.7478,,0.2068,1.1368,,,0.0,,,,,0.0,0.0,0.0001,,,,3.3793,0.766,0.0,0.3,,,-0.0792,7.8785,6.4847,7.2228,8.7189,6.6495,0.4313,38.6488,0.234,0.2732,0.0309,,,-8.1661,0.0061,10.0172,0.2859,,,0.0013,,,-2.3134,24.9822,22.6796,0.0021,,,8.1083,8.1083,8.1083,8.468,8.1083,,,,0.0832,0.311,0.2321,3.9754,,0.3265,0.2321,,0.238,0.2859,0.2859,0.1839,0.1868,,2.4838,6.5986,33.0136,7.5011,,,,,1.6086,0.0152,0.0129,0.065,0.0526,,0.4753,0.4753,0.7141,0,0.6283,0.0075,,0.1178,0.0644,0.3985,0.2382,0.005,0.005,0.005,0.005,0.0051,0.005,,1.834,,,0.0374,,0,0.155,,,0.1747,0.1291,4.5565,0.3211,0.0561,0.0125,0.6165,-1,1.0,0.8324,0.2448,2.7134,1.0,0.7796,,0.768,0.768,25.1804,25.1804,19.863,25.1804,5.2331,10.9836,116.0221,116.0221,114.7027,116.0221,97.0737,89.7578,111.7055,,,,,,,,,,,,6.5372,,22237735.0,9640339.5,9640339.5,30.6299,30.6299,29.3667,29.3667,3396.7104,402984.5032,3677740.5567,3515875.6804,3112891.1772,4614472.8189,799175.5856,0.0,,,,2881389.2867,2881389.2867,0.3211,182844133.07,4.8005,3.5428,3.5428,,,0.733,,-1.0989,-1.0989,100.0,0.0,100.0,,20,80,100,0.2542,0.644,1.0,1.0,0.0,,,1.788,0.6032,0.6032,0.0467,0.0132,100.0,0.3593,0.3593,0.7666,0.7666,9.8133,0.0,0.0,,5.77,,7.6827,7.0387,1.0539,8.3954,0.8271,9.505,10.0835,0.7988,,,,,4.2282,2.5482,2.5482,0.0,109.9675,146.2446,,,0.25
6,600918.XSHG,600918,中泰证券,XSHG,2020-06-11,10.15,10.15,11.17,11.17,11.17,11.17,3880493,43345107,4824,0.0056,0.9802594781,7783955242,77839550186,0.1005,36.3312,25.8995,2.2577,1,11.17,,,,,,25.7478,,0.2068,1.1368,,,0.0,,,,,0.0,0.0,0.001,,,,3.3793,0.766,0.0,0.3,,,-0.0792,8.477,6.5621,7.5987,9.5359,6.7977,0.4313,38.6488,0.234,0.2732,0.0281,,,-8.1661,0.0061,10.0172,0.2859,,,0.0013,,,-2.3134,25.0779,22.7753,0.0021,,,8.5457,8.5457,8.5457,9.314,8.5457,,,,0.0832,0.311,0.2321,3.9754,,0.3265,0.2321,,0.238,0.2859,0.2859,0.1839,0.1868,,2.7334,7.2617,36.3312,8.2549,,,,,1.6095,0.0152,0.0129,0.065,0.0526,,0.5711,0.5711,0.7141,0,0.6283,0.0075,,0.1178,0.0644,0.3985,0.2382,0.005,0.005,0.005,0.005,0.006,0.005,,1.834,,,0.0339,,0,0.1408,,,0.1747,0.1291,3.7566,0.2648,0.0561,0.0125,0.6165,-1,1.0,0.7475,0.2804,2.638,1.0,0.9924,,0.81,0.81,30.709,30.709,19.927,30.709,5.0463,12.0451,123.2506,123.2506,114.9084,123.2506,98.0491,92.5216,109.1041,77.0206,,,,,,,,,,,8.025,,26118228.0,13515615.1667,11994323.5714,32.4464,34.8507,27.2354,29.0097,83161.3845,402220.0811,3714604.6373,3571970.6526,3169750.5715,4369812.8793,638117.3932,0.0,,,35.3704,2635083.1319,2635083.1319,0.4263,226189239.88,5.1905,3.7782,3.9301,,53.8378,0.9093,,-0.6803,0.0,100.0,0.0,100.0,,24,76,100,0.3782,0.8744,1.0,1.0,0.0,,,2.178,0.9662,0.8282,0.0582,0.0188,100.0,0.3719,0.3837,0.8443,0.8071,10.88,0.0,0.0,,4.86,,8.2192,7.3448,1.3621,9.0483,0.8101,10.5488,11.1316,0.7651,,,,,4.6827,3.0585,3.0585,0.0,121.0184,146.2446,,,0.2
7,600918.XSHG,600918,中泰证券,XSHG,2020-06-12,11.17,11.17,12.29,12.29,12.29,12.29,10493977,128970977,12259,0.0151,0.9802594781,8564441354,85644411082,0.1003,39.9741,28.4965,2.4841,1,12.29,,,,,,25.7478,,0.2068,1.1368,,,0.0,,,,,0.0,0.0,0.0023,,,,3.3793,0.766,0.0,0.3,,,-0.0792,9.1702,6.6568,8.0455,10.454,6.9778,0.4313,38.6488,0.234,0.2732,0.0256,,,-8.1661,0.0061,10.0172,0.2859,,,0.0013,,,-2.3134,25.1735,22.8709,0.0021,,,9.0138,9.0138,9.0138,10.246,9.0138,,,,0.0832,0.311,0.2321,3.9754,,0.3265,0.2321,,0.238,0.2859,0.2859,0.1839,0.1868,,3.0075,7.9898,39.9741,9.0826,,,,,1.6107,0.0152,0.0129,0.065,0.0526,,0.6666,0.6666,0.7141,0,0.6283,0.0075,,0.1178,0.0644,0.3985,0.2382,0.0063,0.0063,0.0063,0.0063,0.0086,0.0063,,1.834,,,0.0309,,0,0.128,,,0.1747,0.1291,3.1495,0.222,0.0561,0.0125,0.6165,-1,1.0,0.7908,0.314,1.9641,1.0,1.21,,0.8543,0.8617,36.3465,36.3465,19.9492,36.3465,4.8297,13.1978,127.2031,127.2031,114.7799,127.2031,98.6994,94.5809,106.9364,77.0893,,,,,,,,,,,9.3499,,36612205.0,18989344.6667,15071558.75,44.512,55.3011,42.4314,44.1365,251450.8763,924608.8435,4947217.7942,4636894.706,3712285.8625,6411200.9195,1346315.9344,0.0,,,1061.7969,3468113.6769,3468113.6769,0.5641,355160217.21,6.2427,4.0862,4.4777,,57.0667,1.2335,,-0.4808,0.0,100.0,0.0,100.0,,28,72,100,0.5294,1.1344,1.0,1.0,0.0,,,3.2302,1.4896,1.1284,0.0682,0.0251,100.0,0.3852,0.4103,0.9303,0.8501,11.9467,0.0,0.0,,5.35,,8.8455,7.7111,1.6369,9.7602,0.7942,11.7017,12.2688,0.7334,,,,,5.0994,3.5816,3.5816,0.0,121.0184,160.9083,,,0.2
8,600918.XSHG,600918,中泰证券,XSHG,2020-06-15,12.29,12.29,13.52,13.52,13.52,13.52,8931206,120749905,10591,0.0128,0.9802594781,9421582352,94215820816,0.1001,43.9747,31.3484,2.7327,1,13.52,,,,,,25.7478,,0.2068,1.1368,,,0.0,,,,,0.0,0.0,0.0037,,,,3.3793,0.766,0.0,0.3,,,-0.0792,9.9611,6.7702,8.5669,11.476,7.1923,0.4313,38.6488,0.234,0.2732,0.0232,,,-8.1661,0.0061,10.0172,0.2859,,,0.0013,,,-2.3134,25.2689,22.9663,0.0021,,,9.5144,9.5144,9.5144,11.272,9.5144,,,,0.0832,0.311,0.2321,3.9754,,0.3265,0.2321,,0.238,0.2859,0.2859,0.1839,0.1868,,3.3085,8.7895,43.9747,9.9916,,,,,1.6114,0.0152,0.0129,0.065,0.0526,,0.762,0.762,0.7141,0,0.6283,0.0075,,0.1178,0.0644,0.3985,0.2382,0.007,0.007,0.007,0.007,0.0107,0.007,,1.834,,,0.028,,0,0.1164,,,0.1747,0.1291,2.6747,0.1885,0.0561,0.0125,0.6165,-1,1.0,0.7319,0.3462,1.6767,1.0,1.43,,0.9012,0.9231,42.1004,42.1004,19.9432,42.1004,4.5806,14.4483,131.4871,131.4871,114.7173,131.4871,99.1329,96.0982,105.2023,77.1953,,,,,,,,,,,10.5269,,45543411.0,25715994.3333,18457320.1111,52.9828,73.6284,47.1293,44.7813,440897.7896,1198685.4426,5671579.2862,5297557.982,4098872.5394,7251202.613,1515575.306,0.0,,,531.7678,3579416.8127,3579416.8127,0.7094,475910122.33,7.1365,4.4251,5.1509,,62.8267,1.5384,,-0.468,0.0,100.0,0.0,100.0,,32,68,100,0.7082,1.4232,1.0,1.0,0.0,,,4.124,2.1384,1.4613,0.0764,0.0319,100.0,0.3991,0.439,1.0243,0.8955,13.12,0.0,0.0,,5.89,,9.5646,8.1414,1.872,10.5368,0.7793,12.9649,13.5061,0.7037,,,,,5.484,4.1242,4.1242,0.0,133.1301,160.9083,,,0.1667
9,600918.XSHG,600918,中泰证券,XSHG,2020-06-16,13.52,13.52,14.12,14.5,13.62,14.25,512877877,7215577122,643530,0.736,0.9802594781,9930292050,99302917650,0.054,46.3491,33.041,2.8803,1,14.069,,,,,,25.7478,,0.2068,1.1368,,,0.0,,,,,0.0,0.0,0.0759,,,,3.3793,0.766,0.0,0.3,,,-0.0792,10.7409,6.8939,9.1081,12.4006,7.4237,0.4313,38.6488,0.234,0.2732,0.022,,,-8.1661,0.0061,10.0172,0.2859,,,0.0013,,,-2.3134,25.3214,23.0189,0.0021,,,9.988,9.988,9.988,12.276,9.988,,,,0.0832,0.311,0.2321,3.9754,,0.3265,0.2321,,0.238,0.2859,0.2859,0.1839,0.1868,,3.4871,9.2641,46.3491,10.5311,,,,,1.5439,0.0152,0.0129,0.065,0.0526,,0.8146,0.8146,0.7141,0,0.6283,0.0075,,0.1178,0.0644,0.3985,0.2382,0.0799,0.0799,0.0799,0.0799,0.1558,0.0799,,1.834,,,0.0266,,0,0.1104,,,0.1747,0.1291,2.4551,0.173,0.0561,0.0125,0.6165,-1,1.0,2.8851,0.2601,0.111,1.0,1.5734,,0.91,0.9326,42.6712,42.6712,16.0802,42.6712,4.4555,15.5205,120.7041,120.7041,98.107,120.7041,98.3196,96.8387,101.2814,69.8451,,,,2.7662,0.0,100.0,0.586,,,,11.144,,558421288.0,117434156.167,72453716.9,769.2423,1274.1769,2265.447,2910.8691,8672844.5572,41600631.6278,97890906.1433,83386837.8309,41786206.2031,175793427.409,65855574.1412,0.0,,,34923.0249,160672891.153,160672891.153,3.9405,7719455338.49,228.6065,26.8433,42.6871,,66.8225,71.991,,-0.4303,0.0154,100.0,0.0,100.0,,36,64,100,0.9049,1.6916,1.0,1.0,0.0,8.35,,31.8164,7.3784,4.4968,0.0802,0.0383,96.8618,0.4102,0.4608,1.038,0.9096,12.1025,0.0,0.0,,5.86,,10.2855,8.5939,1.9608,11.2744,0.7912,14.0628,14.4199,0.7009,,,,,6.2214,3.5307,4.4107,0.0618,133.1301,169.5964,,,0.1667
