,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite
10,81655859,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-05 19:07:50,2021-01-05 19:07:51,0.0466652400792,0.559392154217,2,0.582724774256,0,-0.00019573867321,2021-01-05 19:07:51,"佳发教育现1笔大宗交易 共成交8,379.00万元",佳发教育在1月5日，发生1笔大宗交易。第1笔成交价格为11.97元，成交700.00万股，成交金额8，379.00万元，买方营业部为兴业证券股份有限公司四川分公司，卖方营业部为信达证券股份有限公司成都通锦桥路证券营业部。,新浪财经,,腾讯网
11,81655860,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-05 19:07:50,2021-01-05 19:07:51,0.00221654144116,0.995905399323,2,0.997013670043,1,0.738210427761,2021-01-05 19:07:51,佳发教育(300559.SZ)及子公司2020年度累计取得计算机软件著作权登记证书39项和专利证书6项,格隆汇 1 月 5日丨佳发教育公布，公司及其子公司2020年度累计取得计算机软件著作权登记证书39项和专利证书6项。,格隆汇,,腾讯网
12,81663489,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-05 21:30:38,2021-01-05 21:30:39,0.00885658152401,0.988909304142,2,0.993337594904,1,0.820016729087,2021-01-05 21:30:39,佳发教育2020年度累计取得39项计算机软件著作权登记证书,佳发教育发布公告称，2020年，公司及其子公司2累计取得了39项计算机软件著作权登记证书和6项专利证书。佳发教育的6项专利所涉及技术与公司主要技术相关，目前已应用于公司相关业务中。,,程铭劼 赵博宇,北京商报
13,81697363,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 11:27:16,2021-01-06 11:27:17,0.983501851559,0.00282627344131,1,0.494577199221,1,0.55812857151,2021-01-06 11:27:19,神州数码盘中异动 临近午盘跳水5.06%,2021年01月06日临近午盘11时22分，神州数码出现异动，股价大幅下跌5.06%。过去一年内该股有4次涨停，涨停后第二交易日涨3次，跌1次，涨占比75.00%，跌占比25.00%。神州数码公司主营业务为IT产品分销及服务。,自选股智能写手,,腾讯网
14,81697487,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 11:29:24,2021-01-06 11:29:25,0.847945690155,0.0234407074749,1,0.447413552552,1,0.577134203911,2021-01-06 11:29:26,华虹计通临近午盘跳水5.03% 股价创7月新低,2021年01月06日临近午盘11时22分，华虹计通出现异动，股价大幅下跌5.03%，创7月新低。华虹计通公司主营业务为轨道交通自动售检票系统、智慧创新相关应用系统集成以及智能终端产品等。,自选股智能写手,,腾讯网
15,81702661,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 13:11:54,2021-01-06 13:11:55,0.959456324577,0.0154515951872,1,0.495179757476,1,0.588788586855,2021-01-06 13:11:56,铜牛信息盘中异动 下午盘大幅跳水5.03%,2021年01月06日下午盘13时03分，铜牛信息出现异动，股价大幅下跌5.03%。过去一年内该股有3次涨停，涨停后第二交易日涨0次，跌3次，跌占比100%。,自选股智能写手,,腾讯网
16,81704610,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 13:45:45,2021-01-06 13:45:46,0.951823294163,0.00129206641577,1,0.477203713497,1,0.587663155794,2021-01-06 13:45:47,华平股份下午盘大跌5.24% 股价创11月新低,2021年01月06日下午盘13时32分，华平股份出现异动，股价大幅下跌5.24%，创11月新低。最新的三季报显示，该股于2020年9月30日实现稀释每股收益0.00元，营业利润225.99万元，基本每股收益0.00元。,自选股智能写手,,腾讯网
17,81704885,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 13:48:43,2021-01-06 13:48:45,0.970183610916,0.0177923999727,1,0.502884205431,1,0.58700697422,2021-01-06 13:48:45,汇纳科技盘中异动 下午盘大幅跳水5.15%,2021年01月06日下午盘13时02分，汇纳科技出现异动，股价大幅下跌5.15%。汇纳科技公司主营业务为线下消费行为数据分析，即通过多种类型传感器采集线下消费者行为数据，在此基础上进行数据可视化呈现及挖掘应用。,自选股智能写手,,腾讯网
18,81706656,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 14:16:58,2021-01-06 14:16:59,0.786354780197,0.0500313416123,1,0.443208731711,1,0.602006030083,2021-01-06 14:18:25,方直科技盘中异动 下午盘大涨5.09%,2021年01月06日下午盘14时02分，方直科技出现异动，股价大幅拉升5.09%。方直科技公司主营业务为主要从事中小学同步教育软件的研发与销售以及提供网络在线服务。,自选股智能写手,,腾讯网
19,81706663,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 14:17:22,2021-01-06 14:17:23,0.900115728378,0.0114082731307,1,0.46146613732,1,0.57446603775,2021-01-06 14:18:38,天阳科技盘中异动 股价跳水5.01%,2021年01月06日下午盘14时06分，天阳科技出现异动，股价大幅下跌5.01%。过去一年内该股有3次涨停，涨停后第二交易日涨1次，跌2次，涨占比33.33%，跌占比66.67%。,自选股智能写手,,腾讯网
20,81706664,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 14:17:25,2021-01-06 14:17:27,0.579609453678,0.000565523048863,1,0.290370249888,1,0.604649055004,2021-01-06 14:18:27,汇金科技盘中异动 股价大跌5.34%,2021年01月06日下午盘14时04分，汇金科技出现异动，股价大幅下跌5.34%。过去一年内该股有8次涨停，涨停后第二交易日涨5次，跌3次，涨占比62.50%，跌占比37.50%。,自选股智能写手,,腾讯网
21,81707224,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 14:26:54,2021-01-06 14:26:55,0.933441877365,0.000841394939926,1,0.467562333622,1,0.57008061409,2021-01-06 14:26:56,任子行下午盘大幅跳水5.1% 股价创一年以来新低,2021年01月06日下午盘14时08分，任子行出现异动，股价大幅下跌5.1%，创一年以来新低。过去一年内该股有3次涨停，涨停后第二交易日涨2次，跌1次，涨占比66.67%，跌占比33.33%。,自选股智能写手,,腾讯网
22,81707292,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 14:28:15,2021-01-06 14:28:17,0.951925575733,0.00966507662088,1,0.485627864487,1,0.571602344513,2021-01-06 14:28:17,世纪瑞尔盘中异动 下午盘大跌5.2%,2021年01月06日下午盘14时06分，世纪瑞尔出现异动，股价大幅下跌5.2%。过去一年内该股有1次涨停，涨停后第二交易日涨0次，跌1次，跌占比100%。世纪瑞尔公司主营业务为向铁路用户提供行车安全监控系统软件产品及相关服务。,自选股智能写手,,腾讯网
23,81708533,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 14:47:04,2021-01-06 14:47:07,0.976033985615,0.00366547191516,1,0.491682464723,1,0.577580833435,2021-01-06 14:47:08,创意信息盘中异动 股价大跌5.03%,2021年01月06日下午盘14时26分，创意信息出现异动，股价大幅下跌5.03%。过去一年内该股有11次涨停，涨停后第二交易日涨8次，跌3次，涨占比72.73%，跌占比27.27%。,自选股智能写手,,腾讯网
24,81723783,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 18:10:02,2021-01-06 18:10:09,0.00195347773843,0.997922599316,2,0.998899338185,-1,-0.92459551692,2021-01-06 18:10:19,佳发教育遭主要股东德员泰减持700万股 减持计划完成,佳发教育发布公告，公司近日收到德员泰出具的《关于减持股份超过1%暨减持计划实施完成的告知函》，德员泰于2021年1月5日通过大宗交易的形式累计减持公司700万股，占公司总股本的1.7521%，其减持计划已实施完成。,智通财经,,同花顺
25,81723948,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 18:12:18,2021-01-06 18:12:19,0.00128100416623,0.998088181019,2,0.998728683102,-1,-0.906063017249,2021-01-06 18:12:19,佳发教育(300559.SZ)：德员泰累计减持1.7521%股份 减持计划已实施完成,格隆汇 1 月 6日丨佳发教育公布，公司近日收到德员泰出具的《关于减持股份超过1%暨减持计划实施完成的告知函》，德员泰于2021年1月5日通过大宗交易的形式累计减持公司700万股，占公司总股本的1.7521%，其减持计划已实施完成。,格隆汇,,腾讯网
26,81723949,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 18:12:18,2021-01-06 18:12:19,0.00275150081143,0.994031846523,2,0.995407596929,-1,-0.924231024086,2021-01-06 18:12:19,佳发教育(300559.SZ)遭主要股东德员泰减持700万股 减持计划完成,佳发教育发布公告，公司近日收到德员泰出具的《关于减持股份超过1%暨减持计划实施完成的告知函》，德员泰于2021年1月5日通过大宗交易的形式累计减持公司700万股，占公司总股本的1.7521%，其减持计划已实施完成。,智通财经,,腾讯网
27,81724409,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 18:15:58,2021-01-06 18:15:59,0.00498701771721,0.986094236374,2,0.988587745233,-1,-0.963958527148,2021-01-06 18:18:15,佳发教育：股东德员泰减持计划完成 减持股份数量700万股,佳发教育1月6日晚间发布公告称，公司近日收到股东德员泰出具的《关于减持股份超过1%暨减持计划实施完成的告知函》，德员泰于1月5日通过大宗交易的形式累计减持公司700万股，占公司总股本的1.7521%，其减持计划已实施完成。,每日经济新闻,,东方财富网
28,81724984,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 18:25:37,2021-01-06 18:25:38,0.000700359407347,0.998805761337,2,0.999155941041,-1,-0.920950624347,2021-01-06 18:25:42,佳发教育(300559.SZ)：德员泰累计减持1.7521%股份 减持计划已实施完成,格隆汇 1 月 6日丨佳发教育公布，公司近日收到德员泰出具的《关于减持股份超过1%暨减持计划实施完成的告知函》，德员泰于2021年1月5日通过大宗交易的形式累计减持公司700万股，占公司总股本的1.7521%，其减持计划已实施完成。,格隆汇,,和讯网
29,81724999,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 18:25:38,2021-01-06 18:25:38,0.00156723591499,0.99766099453,2,0.998444612487,-1,-0.937776647508,2021-01-06 18:25:42,佳发教育(300559.SZ)遭主要股东德员泰减持700万股 减持计划完成,佳发教育发布公告，公司近日收到德员泰出具的《关于减持股份超过1%暨减持计划实施完成的告知函》，德员泰于2021年1月5日通过大宗交易的形式累计减持公司700万股，占公司总股本的1.7521%，其减持计划已实施完成。,智通财经,,和讯网
30,81725489,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 18:33:30,2021-01-06 18:33:31,0.000402650504839,0.998942315578,2,0.999143640831,-1,-0.924262903631,2021-01-06 18:33:35,佳发教育(300559.SZ)遭主要股东德员泰减持700万股 减持计划完成,佳发教育发布公告，公司近日收到德员泰出具的《关于减持股份超过1%暨减持计划实施完成的告知函》，德员泰于2021年1月5日通过大宗交易的形式累计减持公司700万股，占公司总股本的1.7521%，其减持计划已实施完成。,智通财经网,,证券之星
31,81725697,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 18:36:57,2021-01-06 18:36:58,0.00161934108473,0.997924089432,2,0.998733759974,-1,-0.963531140983,2021-01-06 18:37:01,佳发教育：股东德员泰减持计划完成，减持股份数量700万股,佳发教育1月6日晚间发布公告称，公司近日收到股东德员泰出具的《关于减持股份超过1%暨减持计划实施完成的告知函》，德员泰于1月5日通过大宗交易的形式累计减持公司700万股，占公司总股本的1.7521%，其减持计划已实施完成。,,每日经济新闻,搜狐财经
32,81725882,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 18:40:10,2021-01-06 18:40:12,0.00118666409981,0.998203277588,2,0.998796609638,-1,-0.924072654545,2021-01-06 18:40:12,佳发教育(300559.SZ)遭主要股东德员泰减持700万股 减持计划完成,佳发教育发布公告，公司近日收到德员泰出具的《关于减持股份超过1%暨减持计划实施完成的告知函》，德员泰于2021年1月5日通过大宗交易的形式累计减持公司700万股，占公司总股本的1.7521%，其减持计划已实施完成。,智通财经网,,新浪财经
33,81726704,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 18:55:39,2021-01-06 18:55:40,0.00275150081143,0.994031846523,2,0.995407596929,-1,-0.924231024086,2021-01-06 18:55:42,佳发教育(300559.SZ)遭主要股东德员泰减持700万股 减持计划完成,佳发教育发布公告，公司近日收到德员泰出具的《关于减持股份超过1%暨减持计划实施完成的告知函》，德员泰于2021年1月5日通过大宗交易的形式累计减持公司700万股，占公司总股本的1.7521%，其减持计划已实施完成。,智通财经网,,金融界
34,81733614,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 21:18:40,2021-01-06 21:18:41,0.0127500807866,0.986084699631,2,0.992459740024,-1,-0.881625251472,2021-01-06 21:18:54,佳发教育股东德员泰减持700万股 套现约8379万元,佳发教育股东西藏德员泰信息科技有限公司在深圳证券交易所通过大宗交易方式减持700万股，股份减少1.75%，权益变动后持股比例为7.32%。公告显示，本次减持股份均价为11.97元/股，本次减持套现8379万元。,挖贝网,,挖贝网
35,81734060,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 21:26:47,2021-01-06 21:26:48,0.00723151629791,0.991613864899,2,0.995229623048,-1,-0.880191585422,2021-01-06 21:26:50,佳发教育股东德员泰减持700万股 套现约8379万元,佳发教育股东西藏德员泰信息科技有限公司在深圳证券交易所通过大宗交易方式减持700万股，股份减少1.75%，权益变动后持股比例为7.32%。公告显示，本次减持股份均价为11.97元/股，本次减持套现8379万元。,挖贝网,,金融界
36,81734785,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-06 21:45:14,2021-01-06 21:45:15,0.0235100649297,0.975646078587,2,0.987401111051,-1,-0.980557100475,2021-01-06 21:45:17,佳发教育股东德员泰减持700万股 套现约8379万元,佳发教育股东西藏德员泰信息科技有限公司在深圳证券交易所通过大宗交易方式减持700万股，股份减少1.75%，权益变动后持股比例为7.32%。,挖贝网,,腾讯网
37,81760690,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-07 10:17:39,2021-01-07 10:19:50,0.926885724068,0.0359384380281,1,0.499381300062,0,0.0102402687073,2021-01-07 10:21:30,【鲸媒体早报】亲宝宝完成D轮融资；华夏视听教育获雪湖资本增持1070.1万股,育儿互联网公司亲宝宝近日已完成2.5亿元D轮融资，投资方为达晨财智和深创投，泰合资本担任独家财务顾问。1月5日融资买入2751.18万元，融资偿还1724.04万元，融资净买入1027.13万元，当前融资余额为1.90亿元。,,鲸媒体,搜狐财经
38,81773933,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-07 13:32:44,2021-01-07 13:32:48,0.847954452038,0.0564985647798,1,0.480475790799,0,0.0215912044048,2021-01-07 13:32:52,天亿马闯关创业板：营收规模、研发费用率、毛利率均垫底行业可比上市公司,公司营业收入及增速均高于行业规模以上企业平均水平，体现了公司较强的市场竞争优势和成长性。天亿马的研发费用率不及可比同业上市公司均值的一半。,,京达财经,搜狐财经
39,81887726,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-09 07:22:55,2021-01-09 07:23:10,0.999775111675,0.000162549156812,1,0.500050104994,1,0.232975316048,2021-01-09 10:26:42,揭秘北上资金：连续5日减仓这35只个股（附名单）,北上资金连续5个交易日卖出35个股。,每日经济新闻,,东方财富网
40,81887759,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-09 07:26:07,2021-01-09 07:26:09,0.999775111675,0.000162549156812,1,0.500050104994,1,0.236984848976,2021-01-09 08:47:19,揭秘北上资金：连续5日减仓这35只个股（附名单）,北上资金连续5个交易日卖出35个股。,每日经济新闻,,新浪财经
41,81919127,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-10 20:12:35,2021-01-10 20:12:43,0.934757888317,0.00482819788158,1,0.47220714204,0,0.01397228688,2021-01-10 20:13:19,南极电商之殇——商业模式顾虑甚于财务质疑！,南极电商创立于1998年，主要是电商经营。2020年年初20pe不足，业绩继续增长，因此汇聚了大量机构扎堆。近期市场流出怀疑2018年的财务“体外循环”的PPT，股价爆杀。,,娱乐小王爷,搜狐财经
42,81932841,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-11 09:13:43,2021-01-11 09:13:59,0.00782308634371,0.968126833439,2,0.972038376611,-1,-0.546356868744,2021-01-11 09:45:30,佳发教育连续5日遭北上资金净卖出，累计卖出3087.49万元,佳发教育01月08日陆股通净卖出317.96万元。佳发教育近5日陆股通资金呈现持续卖出状态，近5日北上资金累计净卖出3087.49万元，外资近期有持续流出的迹象。,同花顺AI资讯社,,同花顺
43,82050195,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 18:19:19,2021-01-12 18:19:20,0.809064209461,0.0874004736543,1,0.491932578385,0,0.0882527768612,2021-01-12 18:19:24,科大讯飞李传刚：技术革新与消费升级双轮驱动产业创新|蓝鲸商学院企业家特训营,从能存会算的“运算智能”发展到能听会说、能看会认的“感知智能”和能抓会握、能跑会走的“运动智能”，人工智能不断在进化，现在发展到了能理解会思考的“认知智能”。每一次技术革新与消费升级的双轮驱动都将会产生巨大的颠覆式创新机会。,蓝鲸财经,蓝鲸教育 兰晓悦,证券之星
44,82050432,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 18:22:41,2021-01-12 18:22:43,0.835311293602,0.0242443662137,1,0.441900013015,0,0.0882527768612,2021-01-12 18:22:49,科大讯飞李传刚：技术革新与消费升级双轮驱动产业创新|蓝鲸商学院企业家特训营,从能存会算的“运算智能”发展到能听会说、能看会认的“感知智能”和能抓会握、能跑会走的“运动智能”，人工智能不断在进化，现在发展到了能理解会思考的“认知智能”。每一次技术革新与消费升级的双轮驱动都将会产生巨大的颠覆式创新机会。,蓝鲸财经,,腾讯网
45,82054140,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 19:25:41,2021-01-12 19:25:42,0.832722365856,0.046741168946,1,0.463102351874,0,0.0559976458549,2021-01-12 19:25:48,科大讯飞李传刚：技术革新与消费升级双轮驱动产业创新|蓝鲸商学院企业家特训营,从能存会算的“运算智能”发展到能听会说、能看会认的“感知智能”和能抓会握、能跑会走的“运动智能”，人工智能不断在进化，现在发展到了能理解会思考的“认知智能”。每一次技术革新与消费升级的双轮驱动都将会产生巨大的颠覆式创新机会。,蓝鲸财经,,和讯网
46,82055594,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 19:41:14,2021-01-12 19:41:15,0.0127400541678,0.855787396431,2,0.862157423515,1,0.980114691518,2021-01-12 19:41:17,佳发教育：拟9000万元-1.8亿元回购公司股份,佳发教育公告，公司拟使用9000万元-1.8亿元回购公司股份，回购股份的价格不超过人民币18元/股，本次回购的股份将用于股权激励或员工持股计划。,界面新闻,,东方财富网
47,82055847,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 19:46:57,2021-01-12 19:46:58,0.000628031615634,0.999206840992,2,0.9995208568,1,0.92319072634,2021-01-12 19:47:00,佳发教育(300559.SZ)：拟以0.9亿-1.8亿元回购公司股份,格隆汇 1 月 12日丨佳发教育公布，公司拟以0.9亿元-1.8亿元回购公司股份，回购股份将用于股权激励或员工持股计划。,格隆汇,,和讯网
48,82056341,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 19:55:12,2021-01-12 19:55:13,0.00127869995777,0.998533010483,2,0.999172360462,1,0.967873185873,2021-01-12 19:55:15,佳发教育(300559.SZ)拟斥资9000万元至1.8亿元回购股份用于股权激励或员工持股计划,佳发教育公告，公司拟以不低于人民币9000万元且不超过人民币1.8亿元回购股份，价格不超过人民币18元/股。本次回购的股份将用于股权激励或员工持股计划。,智通财经,,和讯网
49,82056596,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 19:59:41,2021-01-12 19:59:42,0.00342927826568,0.994898498058,2,0.996613137191,1,0.969973646104,2021-01-12 19:59:45,佳发教育拟斥资9000万元至1.8亿元回购股份,上证报中国证券网讯佳发教育公告，公司拟以自有资金回购公司股份，将用于实施股权激励或员工持股计划。回购总金额不低于9，000万元且不超过18，000万元，回购股份价格不超过18元/股。,上海证券报·中国证券网,,中国证券网
50,82056783,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 20:05:09,2021-01-12 20:05:10,0.00100921897683,0.998614430428,2,0.999119039916,1,0.935412011668,2021-01-12 20:05:11,佳发教育(300559.SZ)：拟以0.9亿-1.8亿元回购公司股份,格隆汇 1 月 12日丨佳发教育公布，公司拟以0.9亿元-1.8亿元回购公司股份，回购股份将用于股权激励或员工持股计划。,格隆汇,,腾讯网
51,82056785,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 20:05:09,2021-01-12 20:05:10,0.0073399678804,0.965159356594,2,0.968829340534,1,0.915929904208,2021-01-12 20:05:12,佳发教育：拟9000万元-1.8亿元回购公司股份,佳发教育公告，公司拟使用9000万元-1.8亿元回购公司股份，回购股份的价格不超过人民币18元/股，本次回购的股份将用于股权激励或员工持股计划。,财联社,,腾讯网
52,82056786,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 20:05:09,2021-01-12 20:05:10,0.00218539428897,0.997421145439,2,0.998513842584,1,0.974546285719,2021-01-12 20:05:12,佳发教育(300559.SZ)拟斥资9000万元至1.8亿元回购股份用于股权激励或员工持股计划,佳发教育公告，公司拟以不低于人民币9000万元且不超过人民币1.8亿元回购股份，价格不超过人民币18元/股。本次回购的股份将用于股权激励或员工持股计划。,智通财经网,,腾讯网
53,82056896,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 20:08:36,2021-01-12 20:08:37,0.000858157873154,0.998938977718,2,0.999368056655,1,0.935264213011,2021-01-12 20:08:38,佳发教育(300559.SZ)：拟以0.9亿-1.8亿元回购公司股份,格隆汇 1 月 12日丨佳发教育公布，公司拟以0.9亿元-1.8亿元回购公司股份，回购股份将用于股权激励或员工持股计划。,格隆汇APP,,新浪财经
54,82057443,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 20:20:47,2021-01-12 20:20:47,0.00342927826568,0.994898498058,2,0.996613137191,1,0.969973646104,2021-01-12 20:20:49,佳发教育拟斥资9000万元至1.8亿元回购股份,上证报中国证券网讯佳发教育公告，公司拟以自有资金回购公司股份，将用于实施股权激励或员工持股计划。回购总金额不低于9，000万元且不超过18，000万元，回购股份价格不超过18元/股。,,上海证券报,搜狐财经
55,82058472,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 20:45:42,2021-01-12 20:45:43,0.00771974818781,0.988938570023,2,0.992798444116,1,0.923013365269,2021-01-12 20:45:45,佳发教育：拟回购公司股份用于实施股权激励或员工持股计划,佳发教育1月12日晚公告，当日公司召开董事会审议通过了回购公司股份的相关议案。,中证网,,同花顺
56,82059660,300559.XSHE,A,E,300559,佳发教育,XSHE,79764,2021-01-12 21:13:23,2021-01-12 21:13:24,0.00244548614137,0.99749571085,2,0.99871845392,1,0.920012224093,2021-01-12 21:13:26,佳发教育拟回购公司股份,佳发教育发布公告，拟用不低于人民币9000万元且不超过人民币1.8亿元的公司自有资金回购公司股份。本次回购的股份将用于公司内的股权激励或员工持股计划。,,赵博宇,北京商报
