,0
123,-18.420106865850777
124,58.86248934761071
125,95.20447014151335
126,128.39941493709762
127,93.16072056349086
128,83.94103550272294
129,55.545025690222964
130,334.1498702043636
131,190.25002098934414
132,406.86421893545804
133,438.99129401928445
134,89.26994415253745
135,36.30065544962551
136,81.52884365353631
137,108.62163759586464
138,149.72048022912207
139,123.7469260355314
140,88.53763713904621
141,74.19675704854991
142,191.25666570387807
143,154.04822621623413
