,0
123,10.861307810257488
124,18.35350694107353
125,23.140353091398694
126,27.01341406171896
127,17.432248782188417
128,13.110028525487099
129,8.801253386049481
130,2.367445600598982
131,0.9875824984569912
132,0.6344449584100191
133,0.7005305240247315
134,4.55577742265793
135,9.902882225464289
136,18.055143145089346
137,23.047470601441688
138,26.984499169708837
139,17.423247397962562
140,13.107226339058283
141,8.800381048130687
142,2.3671740364244007
143,0.9874979588544732
